#Locus	Accession	Start	End	Length	RevGeneID	FwdGeneID	RevOperonId	FwdOperonId
locus_1919	NC_002947.4	3202778	3203249	472		PP_2810		operon 379
locus_1923	NC_002947.4	3210726	3210963	238	PP_2814	PP_2815		
locus_1924	NC_002947.4	3212843	3212933	91	PP_2816	PP_2817		
locus_1925	NC_002947.4	3214071	3214085	15		PP_2818		operon 380
locus_1926	NC_002947.4	3219258	3219434	177	PP_2820			
locus_1929	NC_002947.4	3222694	3223252	559	PP_2823			
locus_1932	NC_002947.4	3225419	3225624	206	PP_2826	PP_2827		
locus_1933	NC_002947.4	3226648	3227161	514		PP_2828		operon 381
locus_1935	NC_002947.4	3232634	3232812	179	PP_2831	PP_2832		
locus_1937	NC_002947.4	3234760	3234905	146		PP_2834		
locus_1938	NC_002947.4	3236448	3236506	59		PP_2835		operon 382
locus_1940	NC_002947.4	3238780	3238869	90		PP_2837		
locus_1941	NC_002947.4	3240181	3240304	124		PP_2838		operon 383
locus_1942	NC_002947.4	3245495	3245745	251	PP_2840	PP_2841		
locus_1943	NC_002947.4	3246625	3246901	277		PP_2842		operon 384
locus_1949	NC_002947.4	3253442	3253535	94	PP_2851			
locus_1950	NC_002947.4	3255738	3255872	135	PP_2852			
locus_1955	NC_002947.4	3261259	3261555	297	PP_2858		operon 385	
locus_1956	NC_002947.4	3262689	3262911	223	PP_2860		operon 386	
locus_1957	NC_002947.4	3264547	3264843	297	PP_2861	PP_2862		
locus_1959	NC_002947.4	3267397	3267529	133	PP_2865	PP_2866		
locus_1960	NC_002947.4	3269413	3269492	80	PP_2867			
locus_1962	NC_002947.4	3272085	3272258	174	PP_2869	PP_2870	operon 387	
locus_1964	NC_002947.4	3274081	3274242	162		PP_2872		
locus_1966	NC_002947.4	3275519	3275656	138		PP_5540		
locus_1967	NC_002947.4	3275846	3275986	141		PP_2874		
locus_1968	NC_002947.4	3276696	3276977	282	PP_2875			
locus_1969	NC_002947.4	3278121	3278226	106	PP_2876	PP_2877		
locus_1971	NC_002947.4	3280630	3280718	89	PP_2880	PP_2881		
locus_1973	NC_002947.4	3282914	3282994	81	PP_2884			
locus_1975	NC_002947.4	3285865	3285988	124	PP_2887	PP_2888	operon 388	
locus_1976	NC_002947.4	3288113	3288247	135	PP_2890	PP_2891		
locus_1977	NC_002947.4	3288926	3288968	43		PP_2892		operon 389
locus_1980	NC_002947.4	3296132	3296382	251	PP_2896		operon 390	
locus_1981	NC_002947.4	3296875	3296992	118	PP_2898	PP_2899		
locus_1982	NC_002947.4	3297593	3297783	191	PP_2900	PP_2901		
locus_1983	NC_002947.4	3301404	3301651	248	PP_2903	PP_2904		
locus_1986	NC_002947.4	3307599	3307793	195	PP_2908	PP_2909	operon 391	
locus_1987	NC_002947.4	3308772	3308885	114		PP_2910		
locus_1988	NC_002947.4	3310137	3310286	150		PP_2911		
locus_1989	NC_002947.4	3311679	3311765	87		PP_2912		
locus_1990	NC_002947.4	3312660	3312820	161		PP_2913		
locus_1991	NC_002947.4	3313796	3313953	158		PP_2914		
locus_1993	NC_002947.4	3316798	3316969	172	PP_2916			
locus_1994	NC_002947.4	3319037	3319227	191	PP_2918			
locus_1995	NC_002947.4	3320146	3320265	120	PP_2919	PP_2920		
locus_1996	NC_002947.4	3321025	3321062	38		PP_2921		operon 392
locus_1997	NC_002947.4	3325134	3325247	114	PP_2924	PP_2925		
locus_1998	NC_002947.4	3328206	3328449	244	PP_2926	PP_2927		
locus_2000	NC_002947.4	3332002	3332186	185	PP_2929			
locus_2001	NC_002947.4	3333806	3333857	52	PP_2931		operon 393	
locus_2002	NC_002947.4	3335562	3335752	191	PP_2932			
locus_2003	NC_002947.4	3336596	3336796	201	PP_2933	PP_2934		
locus_2004	NC_002947.4	3338999	3339240	242	PP_2935			
locus_2006	NC_002947.4	3341280	3341454	175	PP_2937			
locus_2007	NC_002947.4	3342142	3342447	306	PP_2938			
locus_2009	NC_002947.4	3343007	3343597	591	PP_2940	PP_5541	operon 394	
locus_2011	NC_002947.4	3346500	3346697	198	PP_2942	PP_2943	operon 395	
locus_2012	NC_002947.4	3350908	3351064	157		PP_2946		
locus_2013	NC_002947.4	3351479	3351738	260		PP_2947		
locus_2014	NC_002947.4	3353635	3353755	121	PP_2948	PP_2949		
locus_2016	NC_002947.4	3355832	3355956	125	PP_2951			
locus_2017	NC_002947.4	3356848	3356952	105	PP_2952	PP_2953	operon 397	
locus_2018	NC_002947.4	3357961	3358074	114		PP_2954		
locus_2021	NC_002947.4	3361267	3361360	94	PP_2956	PP_2957		
locus_2023	NC_002947.4	3363334	3363462	129	PP_2959	PP_2960		
locus_2024	NC_002947.4	3365226	3365332	107	PP_2961	PP_2962		
locus_2025	NC_002947.4	3366335	3366694	360		PP_2964		
locus_2028	NC_002947.4	3372073	3372190	118	PP_2969	PP_2970		
locus_2029	NC_002947.4	3374015	3374052	38		PP_2973		operon 398
locus_2032	NC_002947.4	3376426	3376572	147		PP_2976		operon 399
locus_2033	NC_002947.4	3377787	3377951	165		PP_2978		
locus_2035	NC_002947.4	3378971	3379176	206	PP_2980			
locus_2036	NC_002947.4	3380149	3380328	180	PP_2981	PP_2982		
locus_2037	NC_002947.4	3381328	3381354	27		PP_2983		operon 400
locus_2039	NC_002947.4	3382668	3382881	214		PP_5546		
locus_2040	NC_002947.4	3384066	3384183	118	PP_2985			
locus_2041	NC_002947.4	3384289	3384366	78	PP_5548			
locus_2042	NC_002947.4	3385417	3385616	200	PP_2986			
locus_2043	NC_002947.4	3386061	3386156	96	PP_2987	PP_2988		
locus_2045	NC_002947.4	3388015	3388151	137		PP_2990		
locus_2047	NC_002947.4	3390492	3390790	299	PP_2992	PP_2994		
locus_2048	NC_002947.4	3392048	3392214	167		PP_2995		
locus_2049	NC_002947.4	3393279	3393506	228	PP_2996			
locus_2050	NC_002947.4	3394407	3394499	93	PP_2997	PP_2998		
locus_2052	NC_002947.4	3398781	3399021	241		PP_3004		
locus_2053	NC_002947.4	3400570	3400672	103	PP_3006			
locus_2054	NC_002947.4	3401201	3401416	216	PP_3007	PP_3008		
locus_2055	NC_002947.4	3401705	3401812	108		PP_3009		
locus_2056	NC_002947.4	3401912	3402107	196		PP_3010		
locus_2057	NC_002947.4	3402477	3402627	151		PP_3011		
locus_2059	NC_002947.4	3403465	3403582	118	PP_3013	PP_3014		
locus_2060	NC_002947.4	3404192	3404309	118	PP_5549	PP_3015		
locus_2061	NC_002947.4	3404514	3404649	136		PP_3016		
locus_2063	NC_002947.4	3407042	3407255	214	PP_3019	PP_3020		
locus_2064	NC_002947.4	3408544	3408624	81	PP_3021			
locus_2065	NC_002947.4	3409435	3409969	535	PP_3022	PP_3024		
locus_2067	NC_002947.4	3412825	3412990	166	PP_3025	PP_3026		
locus_2068	NC_002947.4	3418041	3418093	53	PP_3030		operon 402	
locus_2069	NC_002947.4	3418412	3418569	158	PP_3031			
locus_2071	NC_002947.4	3419346	3419452	107	PP_5553			
locus_2072	NC_002947.4	3420185	3420262	78	PP_3033	PP_3034		
locus_2073	NC_002947.4	3420611	3420718	108	PP_3035			
locus_2075	NC_002947.4	3424413	3424923	511		PP_3040		
locus_2076	NC_002947.4	3425272	3425435	164		PP_3041		operon 404
locus_2079	NC_002947.4	3434452	3434493	42		PP_3052		operon 405
locus_2082	NC_002947.4	3438985	3439078	94		PP_3059		
locus_2085	NC_002947.4	3441110	3441241	132		PP_3062		operon 406
locus_2089	NC_002947.4	3448133	3448802	670	PP_5557	PP_3067		
locus_2090	NC_002947.4	3450587	3450968	382	PP_5558			
locus_2091	NC_002947.4	3453447	3453558	112	PP_3069			
locus_2092	NC_002947.4	3453835	3453937	103	PP_3070			
locus_2093	NC_002947.4	3455891	3455982	92	PP_3071			
locus_2096	NC_002947.4	3458691	3458915	225	PP_3074		operon 407	
locus_2098	NC_002947.4	3464653	3464732	80	PP_3079		operon 408	
locus_2099	NC_002947.4	3465795	3466128	334	PP_3080			
locus_2100	NC_002947.4	3466249	3466348	100	PP_5559			
locus_2101	NC_002947.4	3466826	3466948	123	PP_3081			
locus_2102	NC_002947.4	3467258	3467338	81	PP_5560			
locus_2103	NC_002947.4	3468704	3469063	360	PP_3082	PP_3083		
locus_2104	NC_002947.4	3472532	3472638	107	PP_3084			
locus_2105	NC_002947.4	3474108	3474195	88	PP_3086		operon 409	
locus_2106	NC_002947.4	3476713	3476879	167	PP_3087			
locus_2107	NC_002947.4	3477966	3478060	95	PP_3088			
locus_2108	NC_002947.4	3478604	3478722	119	PP_3089			
locus_2113	NC_002947.4	3496804	3496831	28	PP_3100		operon 410	
locus_2114	NC_002947.4	3497597	3498301	705	PP_5562			
locus_2115	NC_002947.4	3498854	3500052	1199	PP_5563			
locus_2116	NC_002947.4	3500326	3500541	216	PP_5565			
locus_2117	NC_002947.4	3500782	3501266	485	PP_5566	PP_5567		
locus_2118	NC_002947.4	3501459	3501613	155		PP_5568		
locus_2121	NC_002947.4	3503306	3504008	703	PP_5572			
locus_2122	NC_002947.4	3504186	3504274	89	PP_5573			
locus_2123	NC_002947.4	3505642	3506121	480	PP_3103			
locus_2124	NC_002947.4	3506347	3506682	336	PP_5574	PP_3104		
locus_2128	NC_002947.4	3515961	3517094	1134		PP_5578		
locus_2129	NC_002947.4	3517626	3517883	258		PP_3109		
locus_2131	NC_002947.4	3518854	3519153	300		PP_5580		
locus_2132	NC_002947.4	3519382	3520260	879		PP_5582		
locus_2133	NC_002947.4	3520729	3521487	759		PP_5583		
locus_2135	NC_002947.4	3522214	3522909	696		PP_3113		
locus_2138	NC_002947.4	3525150	3525554	405		PP_3116		operon 412
locus_2141	NC_002947.4	3533183	3533322	140	PP_3121	PP_3122		
locus_2143	NC_002947.4	3534714	3534867	154		PP_3124		
locus_2144	NC_002947.4	3536287	3536362	76		PP_3125		
locus_2145	NC_002947.4	3536906	3537155	250		PP_5586		
locus_2146	NC_002947.4	3537333	3537596	264		PP_3126		
locus_2148	NC_002947.4	3539295	3539313	19		PP_3127		operon 413
locus_2150	NC_002947.4	3542723	3542827	105	PP_3129			
locus_2151	NC_002947.4	3546961	3547055	95	PP_3131	PP_3132	operon 414	
locus_2153	NC_002947.4	3550136	3550151	16		PP_3134		operon 415
locus_2157	NC_002947.4	3554336	3554384	49		PP_3139		operon 416
locus_2158	NC_002947.4	3557524	3557701	178		PP_3142		
locus_2159	NC_002947.4	3560100	3560245	146	PP_3143	PP_3144		
locus_2161	NC_002947.4	3564926	3565005	80	PP_3147			
locus_2162	NC_002947.4	3566365	3566397	33	PP_3148	PP_3149	operon 417	
locus_2163	NC_002947.4	3570865	3570971	107	PP_3151	PP_3152		
locus_2164	NC_002947.4	3571839	3571964	126		PP_3153		
locus_2165	NC_002947.4	3572409	3572661	253		PP_3154		
locus_2166	NC_002947.4	3575345	3575598	254	PP_3155			
locus_2167	NC_002947.4	3576490	3576614	125	PP_3156	PP_3157		
locus_2168	NC_002947.4	3577407	3577585	179		PP_3158		
locus_2169	NC_002947.4	3578324	3578646	323		PP_5589		
locus_2170	NC_002947.4	3579232	3579865	634		PP_3159		
locus_2171	NC_002947.4	3580823	3580904	82		PP_3160		
locus_2172	NC_002947.4	3581847	3581929	83		PP_3161		operon 418
locus_2174	NC_002947.4	3584854	3584987	134		PP_3164		
locus_2176	NC_002947.4	3587136	3587164	29		PP_3166		operon 419
locus_2181	NC_002947.4	3592865	3592964	100		PP_3171		
locus_2182	NC_002947.4	3595443	3595907	465	PP_3172			
locus_2183	NC_002947.4	3597006	3597100	95	PP_3173			
locus_2184	NC_002947.4	3598112	3598183	72	PP_3174		operon 420	
locus_2185	NC_002947.4	3599705	3599869	165	PP_3175			
locus_2186	NC_002947.4	3601193	3601283	91	PP_3176	PP_3177		
locus_2187	NC_002947.4	3602454	3602594	141		PP_3178		
locus_2188	NC_002947.4	3604654	3604780	127	PP_3179	PP_3180		
locus_2189	NC_002947.4	3606762	3606851	90	PP_3181			
locus_2190	NC_002947.4	3609117	3609248	132	PP_3182			
locus_2192	NC_002947.4	3613684	3614127	444	PP_3184	PP_3185	operon 421	
locus_2193	NC_002947.4	3615438	3615665	228		PP_3187		operon 422
locus_2197	NC_002947.4	3622038	3622262	225	PP_3192			
locus_2198	NC_002947.4	3624053	3624224	172	PP_3194		operon 423	
locus_2199	NC_002947.4	3625488	3625563	76	PP_3195			
locus_2200	NC_002947.4	3626503	3626778	276	PP_3196	PP_3197	operon 424	
locus_2202	NC_002947.4	3628072	3628210	139		PP_3199		
locus_2205	NC_002947.4	3632475	3632528	54		PP_3201		operon 425
locus_2207	NC_002947.4	3637264	3637420	157		PP_3204		operon 426
locus_2212	NC_002947.4	3647064	3647716	653	PP_3213	PP_3214	operon 427	
locus_2213	NC_002947.4	3650823	3651118	296	PP_3216	PP_3217		
locus_2215	NC_002947.4	3654633	3654772	140	PP_3219			
locus_2216	NC_002947.4	3659866	3659939	74	PP_3223		operon 428	
locus_2218	NC_002947.4	3662834	3663018	185	PP_3226		operon 429	
locus_2219	NC_002947.4	3663910	3664110	201	PP_3227	PP_3228		
locus_2221	NC_002947.4	3666050	3666364	315		PP_3230		
locus_2223	NC_002947.4	3669316	3669706	391	PP_3232	PP_3233		
locus_2226	NC_002947.4	3672343	3672540	198		PP_3236		
locus_2227	NC_002947.4	3672793	3672952	160		PP_3237		
locus_2228	NC_002947.4	3674556	3674786	231	PP_3238	PP_3239		
locus_2231	NC_002947.4	3676846	3676997	152	PP_3241	PP_3242		
locus_2233	NC_002947.4	3679850	3679955	106	PP_3244			
locus_2235	NC_002947.4	3681652	3681835	184	PP_3247	PP_3248		
locus_2236	NC_002947.4	3682700	3682788	89		PP_3249		operon 430
locus_2238	NC_002947.4	3684989	3685126	138		PP_5593		
locus_2240	NC_002947.4	3685575	3685592	18		PP_3251		operon 431
locus_2242	NC_002947.4	3689635	3689719	85		PP_3255		
locus_2244	NC_002947.4	3693626	3693665	40	PP_3259		operon 432	
locus_2245	NC_002947.4	3696168	3696357	190	PP_3260	PP_3261		
locus_2247	NC_002947.4	3701492	3701570	79	PP_3266	PP_3267	operon 433	
locus_2248	NC_002947.4	3702568	3702754	187	PP_3268	PP_3269		
locus_2249	NC_002947.4	3703013	3703176	164		PP_5596		
locus_2250	NC_002947.4	3703696	3703946	251	PP_5597			
locus_2253	NC_002947.4	3709179	3709319	141	PP_3273		operon 434	
locus_2257	NC_002947.4	3712996	3713193	198	PP_3278		operon 435	
locus_2258	NC_002947.4	3714514	3714634	121	PP_3279			
locus_2260	NC_002947.4	3719401	3719746	346	PP_3284	PP_3285	operon 436	
locus_2261	NC_002947.4	3720347	3720423	77		PP_3286		
locus_2262	NC_002947.4	3722455	3722743	289	PP_5598	PP_3288		
locus_2263	NC_002947.4	3724249	3724430	182	PP_3289	PP_3290		
locus_2265	NC_002947.4	3727918	3728129	212	PP_3293	PP_3294		
locus_2266	NC_002947.4	3729021	3729030	10		PP_3295		operon 437
locus_2267	NC_002947.4	3729947	3730174	228		PP_3297		
locus_2268	NC_002947.4	3730706	3731102	397		PP_3298		
locus_2270	NC_002947.4	3733927	3734003	77		PP_3301		operon 438
locus_2271	NC_002947.4	3738197	3738247	51		PP_3303		operon 439
locus_2272	NC_002947.4	3741933	3742344	412	PP_3305			
locus_2273	NC_002947.4	3742552	3742700	149	PP_3306	PP_3307		
locus_2274	NC_002947.4	3743082	3743192	111		PP_3308		operon 440
locus_2275	NC_002947.4	3748761	3748954	194	PP_3311			
locus_2276	NC_002947.4	3749345	3749484	140	PP_3312			
locus_2278	NC_002947.4	3750340	3750528	189	PP_3314		operon 441	
locus_2281	NC_002947.4	3754291	3754559	269	PP_3318	PP_3319	operon 442	
locus_2285	NC_002947.4	3760343	3760652	310		PP_3325		operon 443
locus_2287	NC_002947.4	3765569	3765669	101	PP_3328	PP_5599		
locus_2289	NC_002947.4	3767858	3767985	128		PP_5600		
locus_2290	NC_002947.4	3768376	3768413	38		PP_3330		operon 444
locus_2291	NC_002947.4	3772082	3772387	306		PP_3332		
locus_2292	NC_002947.4	3772679	3772805	127		PP_3333		
locus_2293	NC_002947.4	3773187	3773297	111		PP_5743		
locus_2295	NC_002947.4	3775477	3775579	103	PP_3336			
locus_2296	NC_002947.4	3776319	3776460	142		PP_3339		
locus_2297	NC_002947.4	3776869	3776946	78		PP_3340		
locus_2298	NC_002947.4	3779463	3779549	87	PP_3341	PP_3342		
locus_2299	NC_002947.4	3784499	3784805	307		PP_3348		
locus_2301	NC_002947.4	3788635	3788895	261	PP_3350	PP_3352		
locus_2304	NC_002947.4	3796454	3796544	91	PP_3356		operon 446	
locus_2306	NC_002947.4	3798900	3799096	197	PP_3358	PP_3359	operon 447	
locus_2307	NC_002947.4	3799568	3799665	98		PP_3360		
locus_2308	NC_002947.4	3803917	3804059	143	PP_3361	PP_3362		
locus_2309	NC_002947.4	3805159	3805384	226	PP_3363	PP_3364		
locus_2310	NC_002947.4	3809699	3809883	185	PP_3365	PP_3366		
locus_2311	NC_002947.4	3811410	3811676	267	PP_3367	PP_3368		
locus_2313	NC_002947.4	3813776	3813871	96		PP_3370		
locus_2314	NC_002947.4	3816821	3817017	197	PP_3372	PP_3373		
locus_2315	NC_002947.4	3819382	3819511	130		PP_3374		
locus_2320	NC_002947.4	3826046	3826647	602	PP_3380		operon 448	
locus_2321	NC_002947.4	3827977	3828334	358	PP_3381			
locus_2324	NC_002947.4	3832124	3832473	350	PP_3384	PP_3385	operon 449	
locus_2331	NC_002947.4	3845634	3845730	97	PP_3394		operon 451	
locus_2332	NC_002947.4	3846697	3846910	214	PP_3395	PP_3396		
locus_2335	NC_002947.4	3852455	3852612	158		PP_3400		
locus_2336	NC_002947.4	3853261	3853429	169		PP_3401		
locus_2337	NC_002947.4	3854195	3854314	120	PP_3402			
locus_2338	NC_002947.4	3855203	3855298	96	PP_3403			
locus_2340	NC_002947.4	3856823	3856946	124	PP_3405	PP_3406		
locus_2341	NC_002947.4	3857654	3858059	406		PP_3408		
locus_2344	NC_002947.4	3860229	3860449	221		PP_3412		operon 454
locus_2346	NC_002947.4	3865645	3865857	213	PP_3414			
locus_2347	NC_002947.4	3866878	3867083	206	PP_3415	PP_3416		
locus_2348	NC_002947.4	3867624	3867734	111		PP_3417		operon 455
locus_2349	NC_002947.4	3869088	3869173	86		PP_3418		
locus_2350	NC_002947.4	3872381	3872687	307	PP_3420			
locus_2351	NC_002947.4	3874140	3874313	174	PP_3421			
locus_2352	NC_002947.4	3874908	3875008	101	PP_3422	PP_3423		
locus_2353	NC_002947.4	3876721	3876911	191		PP_3425		operon 456
locus_2355	NC_002947.4	3882758	3882981	224		PP_3428		
locus_2356	NC_002947.4	3884038	3884115	78		PP_3429		
locus_2357	NC_002947.4	3887857	3887995	139	PP_3430	PP_3431		
locus_2358	NC_002947.4	3888683	3888811	129		PP_3432		
locus_2360	NC_002947.4	3890853	3891016	164	PP_3434	PP_3435		
locus_2362	NC_002947.4	3895059	3895349	291	PP_3437	PP_3438		
locus_2365	NC_002947.4	3899139	3899426	288	PP_3441			
locus_2366	NC_002947.4	3901213	3901322	110		PP_3444		
locus_2368	NC_002947.4	3904743	3904891	149	PP_3446			
locus_2369	NC_002947.4	3905324	3905515	192	PP_3447	PP_3448		
locus_2370	NC_002947.4	3911531	3911654	124		PP_3452		
locus_2372	NC_002947.4	3914787	3915031	245	PP_3454	PP_3455		
locus_2375	NC_002947.4	3921766	3921904	139	PP_3458			
locus_2377	NC_002947.4	3924814	3924861	48	PP_3461		operon 458	
locus_2378	NC_002947.4	3926491	3926830	340	PP_5602	PP_3463		
locus_2379	NC_002947.4	3928325	3928463	139		PP_3464		
locus_2381	NC_002947.4	3935413	3935689	277	PP_3467			
locus_2382	NC_002947.4	3936005	3936214	210	PP_3468	PP_3469		
locus_2383	NC_002947.4	3937184	3937998	815		PP_3471		
locus_2386	NC_002947.4	3948640	3948891	252	PP_3484		operon 460	
locus_2388	NC_002947.4	3951037	3951230	194	PP_3486			
locus_2390	NC_002947.4	3960385	3960712	328	PP_3490	PP_3491		
locus_2392	NC_002947.4	3964004	3964122	119	PP_3493	PP_3494		
locus_2393	NC_002947.4	3965078	3965195	118	PP_3495	PP_3496		
locus_2394	NC_002947.4	3965595	3965807	213		PP_3497		
locus_2396	NC_002947.4	3969052	3969365	314		PP_3499		operon 462
locus_2398	NC_002947.4	3971618	3971996	379		PP_3502		
locus_2399	NC_002947.4	3974473	3974812	340	PP_3503	PP_3504		
locus_2400	NC_002947.4	3975777	3975853	77	PP_3505			
locus_2402	NC_002947.4	3981702	3982107	406	PP_3508	PP_3509	operon 463	
locus_2403	NC_002947.4	3982842	3982986	145		PP_3511		
locus_2404	NC_002947.4	3984637	3984716	80	PP_3512	PP_3513		
locus_2405	NC_002947.4	3985572	3985723	152		PP_3514		operon 464
locus_2407	NC_002947.4	3989568	3989715	148		PP_3516		
locus_2408	NC_002947.4	3993069	3993313	245	PP_3518	PP_3519		
locus_2409	NC_002947.4	3993566	3993646	81		PP_3520		
locus_2410	NC_002947.4	3995236	3995384	149	PP_3521			
locus_2411	NC_002947.4	3995808	3995965	158	PP_3522	PP_3523		
locus_2412	NC_002947.4	3997163	3997314	152	PP_3525	PP_3526		
locus_2413	NC_002947.4	3999045	3999315	271	PP_3527	PP_3528		
locus_2415	NC_002947.4	4001684	4001816	133		PP_3530		
locus_2416	NC_002947.4	4002654	4002742	89		PP_3531		
locus_2417	NC_002947.4	4003848	4004034	187	PP_3532	PP_3533		
locus_2419	NC_002947.4	4007876	4008081	206	PP_3535			
locus_2420	NC_002947.4	4009171	4009431	261	PP_3536			
locus_2421	NC_002947.4	4010620	4010792	173	PP_3537	PP_3538		
locus_2424	NC_002947.4	4014116	4014283	168	PP_3541	PP_3542		
locus_2425	NC_002947.4	4014524	4014644	121		PP_3543		operon 465
locus_2427	NC_002947.4	4017509	4017565	57		PP_3545		operon 466
locus_2429	NC_002947.4	4022306	4022972	667	PP_3547			
locus_2431	NC_002947.4	4026203	4026380	178	PP_3550		operon 467	
locus_2433	NC_002947.4	4028430	4028622	193	PP_3552	PP_3553	operon 468	
locus_2434	NC_002947.4	4030246	4030337	92		PP_3554		
locus_2435	NC_002947.4	4032108	4032362	255		PP_3555		
locus_2436	NC_002947.4	4034704	4034949	246	PP_3556	PP_3557		
locus_2437	NC_002947.4	4037095	4037188	94		PP_3558		operon 469
locus_2438	NC_002947.4	4039051	4039143	93		PP_3560		
locus_2439	NC_002947.4	4040008	4040112	105		PP_3561		operon 470
locus_2440	NC_002947.4	4041707	4041912	206		PP_3563		
locus_2441	NC_002947.4	4043744	4043847	104	PP_3564	PP_3565		
locus_2442	NC_002947.4	4045708	4045813	106	PP_3566			
locus_2443	NC_002947.4	4046720	4046836	117	PP_3567	PP_3568		
locus_2444	NC_002947.4	4047188	4047449	262		PP_3569		
locus_2445	NC_002947.4	4049868	4049967	100		PP_3570		
locus_2446	NC_002947.4	4053110	4053426	317	PP_3572	PP_3573		
locus_2449	NC_002947.4	4059183	4059260	78	PP_3577		operon 471	
locus_2450	NC_002947.4	4060899	4061071	173	PP_3578	PP_3579		
locus_2451	NC_002947.4	4061720	4061948	229		PP_3580		
locus_2452	NC_002947.4	4064339	4064468	130	PP_3581			
locus_2453	NC_002947.4	4073463	4074085	623	PP_3585		operon 472	
locus_2454	NC_002947.4	4075415	4075854	440	PP_3586			
locus_2455	NC_002947.4	4076356	4076655	300	PP_3587	PP_3588		
locus_2456	NC_002947.4	4079197	4079579	383	PP_3589			
locus_2457	NC_002947.4	4080777	4080938	162	PP_3590			
locus_2458	NC_002947.4	4081938	4082055	118	PP_3591	PP_3592		
locus_2459	NC_002947.4	4082980	4083001	22		PP_3593		operon 473
locus_2460	NC_002947.4	4083755	4083858	104		PP_3594		
locus_2463	NC_002947.4	4087352	4087776	425		PP_3598		
locus_2464	NC_002947.4	4088587	4088933	347		PP_3599		
locus_2465	NC_002947.4	4089846	4089949	104		PP_3600		operon 474
locus_2466	NC_002947.4	4091315	4091391	77		PP_3601		
locus_2468	NC_002947.4	4095484	4095668	185	PP_3603	PP_5607		
locus_2471	NC_002947.4	4098690	4098802	113	PP_3606		operon 475	
locus_2472	NC_002947.4	4100018	4100126	109	PP_3607	PP_3608		
locus_2473	NC_002947.4	4101588	4101751	164	PP_3609	PP_3610		
locus_2474	NC_002947.4	4103246	4103461	216	PP_3611	PP_3612		
locus_2476	NC_002947.4	4107847	4108178	332		PP_3616		operon 476
locus_2477	NC_002947.4	4112069	4112217	149		PP_3618		
locus_2478	NC_002947.4	4113112	4113356	245		PP_3619		
locus_2479	NC_002947.4	4116586	4116855	270	PP_3620	PP_3621		
locus_2481	NC_002947.4	4121787	4121993	207	PP_3624			
locus_2484	NC_002947.4	4123213	4123525	313	PP_3627	PP_3628	operon 478	
locus_2485	NC_002947.4	4125832	4126016	185	PP_3629			
locus_2486	NC_002947.4	4127361	4127631	271	PP_3630	PP_3631		
locus_2487	NC_002947.4	4129228	4129383	156	PP_3632	PP_3633		
locus_2488	NC_002947.4	4130326	4130401	76		PP_3634		
locus_2489	NC_002947.4	4135030	4135128	99	PP_3638		operon 479	
locus_2491	NC_002947.4	4138186	4138501	316	PP_3641	PP_3643		
locus_2492	NC_002947.4	4138988	4139067	80		PP_3644		
locus_2493	NC_002947.4	4140109	4140372	264		PP_5609		
locus_2494	NC_002947.4	4140970	4141037	68		PP_3645		operon 480
locus_2496	NC_002947.4	4143848	4143969	122		PP_3648		
locus_2497	NC_002947.4	4144360	4144447	88		PP_3649		operon 481
locus_2498	NC_002947.4	4145767	4145917	151		PP_3651		
locus_2500	NC_002947.4	4149438	4149548	111	PP_3653	PP_3654		
locus_2501	NC_002947.4	4150002	4150397	396		PP_3655		
locus_2502	NC_002947.4	4153224	4153383	160	PP_3656			
locus_2503	NC_002947.4	4154059	4154140	82	PP_3657			
locus_2504	NC_002947.4	4155494	4155764	271	PP_3658		operon 482	
locus_2505	NC_002947.4	4156791	4156990	200	PP_3659			
locus_2506	NC_002947.4	4157879	4157990	112	PP_3660	PP_3661	operon 483	
locus_2507	NC_002947.4	4159053	4159260	208		PP_3662		
locus_2508	NC_002947.4	4162057	4162132	76	PP_3663			
locus_2509	NC_002947.4	4163462	4163642	181	PP_3664	PP_3665		
locus_2510	NC_002947.4	4166102	4166263	162	PP_3666			
locus_2511	NC_002947.4	4167476	4167636	161	PP_3667			
locus_2512	NC_002947.4	4169893	4170278	386	PP_3668	PP_3669		
locus_2513	NC_002947.4	4172123	4172366	244	PP_3670	PP_3671		
locus_2514	NC_002947.4	4173779	4175319	1541	PP_3672	PP_3676		operon 484
locus_2515	NC_002947.4	4181986	4182222	237	PP_3679	PP_3680		
locus_2517	NC_002947.4	4186085	4186653	569		PP_3683		
locus_2518	NC_002947.4	4187896	4188104	209		PP_3684		
locus_2519	NC_002947.4	4188405	4188737	333		PP_5611		
locus_2520	NC_002947.4	4189557	4189763	207		PP_3685		
locus_2521	NC_002947.4	4190669	4191824	1156	PP_5612	PP_5613		
locus_2522	NC_002947.4	4192395	4193042	648		PP_5614		
locus_2523	NC_002947.4	4193499	4193647	149		PP_5615		
locus_2525	NC_002947.4	4194783	4194974	192	PP_5617			
locus_2527	NC_002947.4	4196770	4197148	379	PP_5619			
locus_2528	NC_002947.4	4197683	4198165	483	PP_5620	PP_3689		
locus_2529	NC_002947.4	4201038	4201151	114	PP_3690			
locus_2530	NC_002947.4	4207776	4208047	272	PP_3691	PP_3692		
locus_2532	NC_002947.4	4211492	4211655	164	PP_3693			
locus_2535	NC_002947.4	4219297	4219434	138	PP_3698	PP_3699		
locus_2536	NC_002947.4	4222510	4222650	141	PP_3700			
locus_2539	NC_002947.4	4223889	4224708	820	PP_3703			
