#Locus	Accession	Start	End	Length	RevGeneID	FwdGeneID	RevOperonId	FwdOperonId
locus_3184	NZ_CP015225.1	5375352	5375545	194	TK06_RS23230	TK06_RS23235		
locus_3186	NZ_CP015225.1	5378085	5378211	127	TK06_RS23245	TK06_RS23250		
locus_3187	NZ_CP015225.1	5379120	5379209	90	TK06_RS23255			
locus_3188	NZ_CP015225.1	5380884	5381089	206	TK06_RS23260	TK06_RS23265		
locus_3190	NZ_CP015225.1	5384132	5384423	292	TK06_RS23275	TK06_RS23280	operon 890	
locus_3191	NZ_CP015225.1	5386422	5386569	148		TK06_RS23285		operon 891
locus_3195	NZ_CP015225.1	5389459	5389620	162		TK06_RS23305		
locus_3196	NZ_CP015225.1	5391374	5391559	186	TK06_RS23315		operon 892	
locus_3197	NZ_CP015225.1	5391845	5392556	712	TK06_RS23320			
locus_3198	NZ_CP015225.1	5393226	5393554	329	TK06_RS23325			
locus_3199	NZ_CP015225.1	5394224	5394505	282	TK06_RS23330			
locus_3200	NZ_CP015225.1	5395172	5395494	323	TK06_RS23335	TK06_RS23340		
locus_3201	NZ_CP015225.1	5397619	5397660	42		TK06_RS23345		operon 893
locus_3203	NZ_CP015225.1	5399042	5399300	259	TK06_RS23355	TK06_RS23360		
locus_3204	NZ_CP015225.1	5402304	5402581	278	TK06_RS23365			
locus_3205	NZ_CP015225.1	5403761	5403948	188	TK06_RS23370			
locus_3206	NZ_CP015225.1	5405335	5405599	265	TK06_RS23375			
locus_3207	NZ_CP015225.1	5407028	5407221	194	TK06_RS23380			
locus_3208	NZ_CP015225.1	5410002	5410296	295	TK06_RS23390		operon 894	
locus_3211	NZ_CP015225.1	5413686	5413765	80	TK06_RS23400			
locus_3212	NZ_CP015225.1	5414387	5414898	512	TK06_RS23405			
locus_3214	NZ_CP015225.1	5417939	5418362	424	TK06_RS23420	TK06_RS23425	operon 895	
locus_3215	NZ_CP015225.1	5419740	5420313	574		TK06_RS23430		
locus_3220	NZ_CP015225.1	5423787	5423963	177	TK06_RS23445		operon 896	
locus_3221	NZ_CP015225.1	5424930	5425108	179	TK06_RS23450			
locus_3223	NZ_CP015225.1	5427013	5427198	186	TK06_RS23460	TK06_RS23465	operon 897	
locus_3224	NZ_CP015225.1	5428144	5428332	189		TK06_RS23470		
locus_3225	NZ_CP015225.1	5430199	5430285	87	TK06_RS23475			
locus_3226	NZ_CP015225.1	5431063	5431204	142	TK06_RS23480		operon 898	
locus_3227	NZ_CP015225.1	5431529	5431631	103	TK06_RS23485			
locus_3228	NZ_CP015225.1	5432242	5432267	26	TK06_RS31195	TK06_RS23495	operon 899	operon 900
locus_3229	NZ_CP015225.1	5433246	5433325	80		TK06_RS23500		
locus_3231	NZ_CP015225.1	5435933	5436139	207		TK06_RS23510		operon 901
locus_3233	NZ_CP015225.1	5440094	5440343	250		TK06_RS23525		
locus_3234	NZ_CP015225.1	5440911	5441960	1050		TK06_RS23530		
locus_3235	NZ_CP015225.1	5445414	5445567	154		TK06_RS23535		operon 902
locus_3239	NZ_CP015225.1	5452712	5452906	195	TK06_RS23555	TK06_RS23560		
locus_3240	NZ_CP015225.1	5453749	5453919	171		TK06_RS23565		operon 903
locus_3243	NZ_CP015225.1	5459804	5459938	135		TK06_RS23585		
locus_3244	NZ_CP015225.1	5460572	5460792	221		TK06_RS23590		
locus_3245	NZ_CP015225.1	5461651	5461805	155		TK06_RS23595		
locus_3246	NZ_CP015225.1	5464120	5464228	109	TK06_RS31205	TK06_RS32090		
locus_3247	NZ_CP015225.1	5465518	5465725	208	TK06_RS31210			
locus_3249	NZ_CP015225.1	5466995	5467173	179	TK06_RS23605		operon 904	
locus_3250	NZ_CP015225.1	5467446	5468009	564	TK06_RS23610			
locus_3252	NZ_CP015225.1	5469114	5469414	301	TK06_RS23620	TK06_RS23625	operon 905	
locus_3253	NZ_CP015225.1	5470424	5470694	271	TK06_RS31220			
locus_3255	NZ_CP015225.1	5473719	5473897	179	TK06_RS31225	TK06_RS23645		operon 906
locus_3256	NZ_CP015225.1	5475997	5476167	171		TK06_RS23655		operon 907
locus_3258	NZ_CP015225.1	5479384	5479463	80	TK06_RS23665			
locus_3259	NZ_CP015225.1	5480771	5480999	229	TK06_RS23675		operon 908	
locus_3260	NZ_CP015225.1	5483427	5483603	177	TK06_RS23680			
locus_3261	NZ_CP015225.1	5485094	5485263	170	TK06_RS23690		operon 909	
locus_3262	NZ_CP015225.1	5487909	5488160	252	TK06_RS23700	TK06_RS23705	operon 910	
locus_3264	NZ_CP015225.1	5491014	5491525	512	TK06_RS23710	TK06_RS23715		
locus_3269	NZ_CP015225.1	5498066	5498156	91	TK06_RS23740	TK06_RS23745		
locus_3270	NZ_CP015225.1	5499213	5499373	161		TK06_RS23750		operon 911
locus_3271	NZ_CP015225.1	5502759	5502876	118		TK06_RS23770		
locus_3272	NZ_CP015225.1	5503174	5503449	276		TK06_RS23775		
locus_3273	NZ_CP015225.1	5505256	5505527	272		TK06_RS23780		operon 912
locus_3274	NZ_CP015225.1	5506818	5506908	91		TK06_RS23785		
locus_3275	NZ_CP015225.1	5508706	5508951	246		TK06_RS23790		
locus_3276	NZ_CP015225.1	5510731	5511075	345		TK06_RS31230		
locus_3278	NZ_CP015225.1	5516246	5516325	80	TK06_RS23815			
locus_3279	NZ_CP015225.1	5516401	5516569	169	TK06_RS31235		operon 913	
locus_3282	NZ_CP015225.1	5521564	5521830	267	TK06_RS23830		operon 914	
locus_3284	NZ_CP015225.1	5524657	5524893	237	TK06_RS23840	TK06_RS31240	operon 915	
locus_3285	NZ_CP015225.1	5524984	5525551	568		TK06_RS23845		
locus_3287	NZ_CP015225.1	5528037	5528160	124		TK06_RS31245		
locus_3288	NZ_CP015225.1	5528905	5528997	93		TK06_RS32115		
locus_3289	NZ_CP015225.1	5532105	5532416	312	TK06_RS23870			
locus_3290	NZ_CP015225.1	5533044	5533296	253	TK06_RS23875			
locus_3291	NZ_CP015225.1	5533780	5533899	120	TK06_RS23880			
locus_3292	NZ_CP015225.1	5534491	5535084	594	TK06_RS23885			
locus_3294	NZ_CP015225.1	5538921	5539047	127	TK06_RS23895			
locus_3296	NZ_CP015225.1	5542922	5543400	479	TK06_RS23905			
locus_3297	NZ_CP015225.1	5543617	5543815	199	TK06_RS23910	TK06_RS23915		
locus_3298	NZ_CP015225.1	5545420	5545493	74	TK06_RS23920	TK06_RS23925		operon 916
locus_3300	NZ_CP015225.1	5550560	5550672	113	TK06_RS23945		operon 917	
locus_3301	NZ_CP015225.1	5552596	5552895	300	TK06_RS23950			
locus_3303	NZ_CP015225.1	5554514	5554629	116	TK06_RS23965		operon 918	
locus_3305	NZ_CP015225.1	5560497	5560626	130	TK06_RS23985	TK06_RS23990	operon 919	operon 920
locus_3307	NZ_CP015225.1	5566726	5566850	125		TK06_RS24015		
locus_3308	NZ_CP015225.1	5567481	5567828	348		TK06_RS24020		operon 921
locus_3310	NZ_CP015225.1	5570047	5570272	226		TK06_RS24030		operon 922
locus_3312	NZ_CP015225.1	5572359	5572497	139		TK06_RS24040		operon 923
locus_3313	NZ_CP015225.1	5573647	5573724	78		TK06_RS24045		
locus_3315	NZ_CP015225.1	5578801	5579211	411	TK06_RS24060	TK06_RS24065		operon 924
locus_3318	NZ_CP015225.1	5583044	5583281	238	TK06_RS24085	TK06_RS24090		
locus_3320	NZ_CP015225.1	5584880	5584961	82	TK06_RS24100			
locus_3324	NZ_CP015225.1	5588266	5588400	135	TK06_RS24120	TK06_RS24125	operon 925	
locus_3325	NZ_CP015225.1	5589436	5589590	155		TK06_RS24130		
locus_3326	NZ_CP015225.1	5592521	5592732	212	TK06_RS24140	TK06_RS24145	operon 926	
locus_3327	NZ_CP015225.1	5594344	5594482	139	TK06_RS31250	TK06_RS24150		
locus_3328	NZ_CP015225.1	5596020	5596099	80		TK06_RS24155		
locus_3330	NZ_CP015225.1	5596283	5596519	237		TK06_RS24165		
locus_3331	NZ_CP015225.1	5599436	5599587	152		TK06_RS24170		
locus_3332	NZ_CP015225.1	5599704	5599836	133		TK06_RS24175		operon 927
locus_3334	NZ_CP015225.1	5601997	5602138	142		TK06_RS24190		
locus_3337	NZ_CP015225.1	5602424	5602507	84		TK06_RS24205		
locus_3339	NZ_CP015225.1	5603831	5603875	45		TK06_RS24215		operon 928
locus_3341	NZ_CP015225.1	5604788	5604904	117		TK06_RS24225		operon 929
locus_3342	NZ_CP015225.1	5606032	5606230	199		TK06_RS24235		operon 930
locus_3343	NZ_CP015225.1	5606732	5606809	78		TK06_RS24240		
locus_3344	NZ_CP015225.1	5607176	5607395	220		TK06_RS24245		operon 931
locus_3346	NZ_CP015225.1	5615734	5615949	216		TK06_RS24255		
locus_3347	NZ_CP015225.1	5616322	5616423	102		TK06_RS24260		operon 932
locus_3350	NZ_CP015225.1	5620256	5620410	155		TK06_RS24275		operon 933
locus_3351	NZ_CP015225.1	5620723	5620802	80		TK06_RS24280		
locus_3362	NZ_CP015225.1	5627008	5627217	210		TK06_RS24350		operon 934
locus_3368	NZ_CP015225.1	5631117	5631246	130		TK06_RS24385		operon 935
locus_3373	NZ_CP015225.1	5634116	5634339	224		TK06_RS24410		
locus_3374	NZ_CP015225.1	5635789	5635946	158		TK06_RS24415		
locus_3375	NZ_CP015225.1	5639361	5639539	179	TK06_RS24420	TK06_RS24425		operon 936
locus_3377	NZ_CP015225.1	5642065	5642342	278	TK06_RS24435			
locus_3378	NZ_CP015225.1	5643198	5643304	107	TK06_RS24440			
locus_3379	NZ_CP015225.1	5645231	5645440	210	TK06_RS24445	TK06_RS24450		
locus_3380	NZ_CP015225.1	5649377	5649474	98	TK06_RS24455	TK06_RS24460		
locus_3382	NZ_CP015225.1	5650706	5650817	112		TK06_RS24465		operon 937
locus_3383	NZ_CP015225.1	5656815	5657072	258	TK06_RS24490	TK06_RS24495	operon 938	
locus_3384	NZ_CP015225.1	5663615	5663826	212	TK06_RS24500	TK06_RS24505		operon 939
locus_3386	NZ_CP015225.1	5666515	5666774	260	TK06_RS24515			
locus_3388	NZ_CP015225.1	5669283	5669418	136	TK06_RS24530		operon 940	
locus_3389	NZ_CP015225.1	5669998	5670117	120	TK06_RS24535	TK06_RS24540		
locus_3390	NZ_CP015225.1	5671419	5671617	199	TK06_RS24545			
locus_3391	NZ_CP015225.1	5672736	5672760	25	TK06_RS24555	TK06_RS24560	operon 941	
locus_3392	NZ_CP015225.1	5674458	5674503	46		TK06_RS24570		operon 942
locus_3394	NZ_CP015225.1	5676278	5676578	301		TK06_RS24580		operon 943
locus_3397	NZ_CP015225.1	5679807	5679916	110		TK06_RS24605		operon 944
locus_3399	NZ_CP015225.1	5685727	5685841	115	TK06_RS24625			
locus_3400	NZ_CP015225.1	5686969	5687197	229	TK06_RS24635		operon 945	
locus_3401	NZ_CP015225.1	5688335	5688603	269	TK06_RS24640	TK06_RS24645		operon 946
locus_3404	NZ_CP015225.1	5698833	5699201	369		TK06_RS24675		operon 947
locus_3406	NZ_CP015225.1	5700505	5700769	265		TK06_RS24685		operon 948
locus_3410	NZ_CP015225.1	5706539	5706739	201	TK06_RS24715		operon 949	
locus_3412	NZ_CP015225.1	5710921	5711117	197	TK06_RS24735	TK06_RS32135	operon 950	
locus_3413	NZ_CP015225.1	5711836	5711969	134		TK06_RS24745		
locus_3415	NZ_CP015225.1	5717209	5717441	233		TK06_RS24755		
locus_3416	NZ_CP015225.1	5718696	5718846	151		TK06_RS24760		operon 951
locus_3422	NZ_CP015225.1	5724165	5724210	46		TK06_RS24780		operon 952
locus_3423	NZ_CP015225.1	5727739	5728331	593	TK06_RS24790	TK06_RS24795		
locus_3424	NZ_CP015225.1	5729607	5730199	593		TK06_RS24800		
locus_3426	NZ_CP015225.1	5732990	5733273	284	TK06_RS24810	TK06_RS24815	operon 953	
locus_3427	NZ_CP015225.1	5735518	5735642	125		TK06_RS31270		
locus_3429	NZ_CP015225.1	5737351	5737545	195	TK06_RS24820			
locus_3430	NZ_CP015225.1	5738074	5738184	111	TK06_RS24825			
locus_3432	NZ_CP015225.1	5739652	5740397	746	TK06_RS24835		operon 954	
locus_3433	NZ_CP015225.1	5740860	5740966	107	TK06_RS24840			
locus_3435	NZ_CP015225.1	5743198	5743332	135	TK06_RS24850		operon 955	
locus_3436	NZ_CP015225.1	5744704	5744977	274	TK06_RS24855			
locus_3437	NZ_CP015225.1	5746499	5747067	569	TK06_RS24860	TK06_RS24865		
locus_3438	NZ_CP015225.1	5748976	5749337	362		TK06_RS24870		operon 956
locus_3440	NZ_CP015225.1	5754247	5754348	102	TK06_RS24890		operon 957	
locus_3441	NZ_CP015225.1	5754805	5755131	327	TK06_RS24895	TK06_RS24900		operon 958
locus_3444	NZ_CP015225.1	5758931	5759126	196	TK06_RS24920	TK06_RS24925	operon 959	operon 960
locus_3449	NZ_CP015225.1	5767223	5767390	168		TK06_RS24965		operon 961
locus_3450	NZ_CP015225.1	5768549	5768629	81		TK06_RS24970		
locus_3451	NZ_CP015225.1	5770577	5771650	1074		TK06_RS24985		
locus_3453	NZ_CP015225.1	5774268	5774543	276	TK06_RS24995			
locus_3455	NZ_CP015225.1	5776227	5776316	90	TK06_RS25005		operon 962	
locus_3456	NZ_CP015225.1	5778924	5779226	303	TK06_RS25010	TK06_RS25015		
locus_3457	NZ_CP015225.1	5779548	5779650	103		TK06_RS25020		
locus_3460	NZ_CP015225.1	5784474	5784688	215	TK06_RS25040		operon 963	
locus_3461	NZ_CP015225.1	5786066	5786150	85	TK06_RS25045	TK06_RS25050		
locus_3462	NZ_CP015225.1	5787221	5787437	217	TK06_RS25055			
locus_3465	NZ_CP015225.1	5790192	5790561	370	TK06_RS25070	TK06_RS25075	operon 964	
locus_3467	NZ_CP015225.1	5794668	5794795	128		TK06_RS25085		operon 965
locus_3469	NZ_CP015225.1	5797169	5797403	235	TK06_RS25095			
locus_3470	NZ_CP015225.1	5797884	5798220	337	TK06_RS25100			
locus_3472	NZ_CP015225.1	5810390	5810724	335	TK06_RS25115	TK06_RS25120	operon 966	
locus_3474	NZ_CP015225.1	5813262	5813356	95	TK06_RS25130	TK06_RS25135	operon 967	
locus_3475	NZ_CP015225.1	5816993	5817082	90	TK06_RS25140			
locus_3476	NZ_CP015225.1	5817746	5817919	174	TK06_RS25145	TK06_RS25150	operon 968	
locus_3477	NZ_CP015225.1	5818670	5818797	128		TK06_RS25155		operon 969
locus_3479	NZ_CP015225.1	5820533	5820693	161	TK06_RS25165	TK06_RS25170		
locus_3481	NZ_CP015225.1	5824307	5824485	179	TK06_RS25180			
locus_3483	NZ_CP015225.1	5826050	5826153	104		TK06_RS25195		operon 970
locus_3484	NZ_CP015225.1	5829517	5829768	252	TK06_RS25210	TK06_RS25215	operon 971	
locus_3486	NZ_CP015225.1	5832153	5832423	271	TK06_RS25220	TK06_RS25225		
locus_3487	NZ_CP015225.1	5834326	5834428	103		TK06_RS25230		
locus_3488	NZ_CP015225.1	5836112	5836430	319	TK06_RS25235			
locus_3489	NZ_CP015225.1	5837729	5838014	286	TK06_RS25245		operon 972	
locus_3490	NZ_CP015225.1	5840387	5840590	204	TK06_RS25255	TK06_RS25260	operon 973	
locus_3491	NZ_CP015225.1	5841047	5841124	78		TK06_RS25265		
locus_3492	NZ_CP015225.1	5842991	5843495	505	TK06_RS25270	TK06_RS25275		operon 974
locus_3495	NZ_CP015225.1	5847303	5847484	182	TK06_RS25285			
locus_3496	NZ_CP015225.1	5848199	5848491	293	TK06_RS25290	TK06_RS25295		
locus_3497	NZ_CP015225.1	5849703	5849984	282	TK06_RS25300	TK06_RS25305		
locus_3498	NZ_CP015225.1	5851527	5851644	118		TK06_RS25310		
locus_3500	NZ_CP015225.1	5854154	5854310	157	TK06_RS25320	TK06_RS25325		operon 975
locus_3502	NZ_CP015225.1	5856943	5857078	136		TK06_RS25335		
locus_3503	NZ_CP015225.1	5858719	5858947	229	TK06_RS25340			
locus_3504	NZ_CP015225.1	5860202	5860425	224	TK06_RS25345			
locus_3505	NZ_CP015225.1	5864275	5864545	271	TK06_RS25350	TK06_RS25355		
locus_3506	NZ_CP015225.1	5869348	5870122	775	TK06_RS25360			
locus_3508	NZ_CP015225.1	5871042	5871155	114	TK06_RS25370			
locus_3509	NZ_CP015225.1	5872987	5873118	132	TK06_RS25385			
locus_3510	NZ_CP015225.1	5874973	5875061	89	TK06_RS25390			
locus_3511	NZ_CP015225.1	5875551	5875824	274	TK06_RS25395	TK06_RS25400		
locus_3512	NZ_CP015225.1	5878264	5878581	318		TK06_RS25405		
locus_3513	NZ_CP015225.1	5878924	5879055	132		TK06_RS25410		
locus_3514	NZ_CP015225.1	5879545	5879748	204		TK06_RS25415		
locus_3515	NZ_CP015225.1	5880759	5880964	206	TK06_RS25420			
locus_3516	NZ_CP015225.1	5881307	5881386	80	TK06_RS25425			
locus_3518	NZ_CP015225.1	5882467	5882705	239	TK06_RS25430	TK06_RS25435		operon 976
locus_3520	NZ_CP015225.1	5883314	5883504	191		TK06_RS25445		
locus_3521	NZ_CP015225.1	5884729	5884995	267		TK06_RS25450		operon 977
locus_3523	NZ_CP015225.1	5886580	5886659	80		TK06_RS25460		
locus_3524	NZ_CP015225.1	5889149	5889292	144	TK06_RS25465			
locus_3525	NZ_CP015225.1	5890942	5891052	111		TK06_RS25475		operon 978
locus_3527	NZ_CP015225.1	5895790	5895897	108		TK06_RS25495		
locus_3528	NZ_CP015225.1	5897338	5897597	260	TK06_RS25500	TK06_RS25505		operon 979
locus_3532	NZ_CP015225.1	5904388	5904825	438		TK06_RS25540		
locus_3534	NZ_CP015225.1	5908590	5908699	110	TK06_RS25555		operon 980	
locus_3535	NZ_CP015225.1	5910032	5910152	121	TK06_RS25560			
locus_3536	NZ_CP015225.1	5911170	5911319	150	TK06_RS25565	TK06_RS25570		operon 981
locus_3537	NZ_CP015225.1	5913005	5913134	130		TK06_RS25580		
locus_3539	NZ_CP015225.1	5915966	5916114	149		TK06_RS25585		
locus_3542	NZ_CP015225.1	5916356	5916448	93		TK06_RS25600		
locus_3543	NZ_CP015225.1	5916526	5916672	147		TK06_RS25605		
locus_3546	NZ_CP015225.1	5921183	5921412	230	TK06_RS25625	TK06_RS25630	operon 982	
locus_3548	NZ_CP015225.1	5927193	5927416	224	TK06_RS25660	TK06_RS25665	operon 983	
locus_3549	NZ_CP015225.1	5927837	5928107	271		TK06_RS25670		
locus_3550	NZ_CP015225.1	5929706	5929963	258	TK06_RS25675			
locus_3551	NZ_CP015225.1	5933195	5933314	120	TK06_RS25685		operon 984	
locus_3552	NZ_CP015225.1	5934332	5934558	227	TK06_RS25690			
locus_3554	NZ_CP015225.1	5938361	5938702	342	TK06_RS25700			
locus_3555	NZ_CP015225.1	5939084	5939267	184	TK06_RS25705			
locus_3556	NZ_CP015225.1	5940926	5941200	275	TK06_RS25715		operon 985	
locus_3558	NZ_CP015225.1	5943160	5943805	646	TK06_RS25725		operon 986	
locus_3560	NZ_CP015225.1	5948377	5948454	78	TK06_RS31280		operon 987	
locus_3561	NZ_CP015225.1	5949337	5949490	154	TK06_RS25740			
locus_3562	NZ_CP015225.1	5949935	5950285	351	TK06_RS25745	TK06_RS25750		operon 988
locus_3563	NZ_CP015225.1	5952478	5952668	191	TK06_RS25760	TK06_RS25765		operon 989
locus_3565	NZ_CP015225.1	5956716	5956948	233	TK06_RS25785			
locus_3566	NZ_CP015225.1	5957291	5957377	87	TK06_RS25790			
locus_3567	NZ_CP015225.1	5958935	5959052	118	TK06_RS25795	TK06_RS25800	operon 990	operon 991
locus_3569	NZ_CP015225.1	5962860	5963266	407	TK06_RS25815	TK06_RS25820		operon 992
locus_3571	NZ_CP015225.1	5966548	5966692	145		TK06_RS25835		operon 993
locus_3574	NZ_CP015225.1	5971339	5971460	122		TK06_RS25855		
locus_3576	NZ_CP015225.1	5971644	5971880	237		TK06_RS25865		
locus_3577	NZ_CP015225.1	5974794	5974946	153		TK06_RS25870		
locus_3578	NZ_CP015225.1	5975063	5975210	148		TK06_RS25875		operon 994
locus_3579	NZ_CP015225.1	5983769	5983949	181	TK06_RS25900	TK06_RS25905	operon 995	operon 996
locus_3580	NZ_CP015225.1	5985631	5985762	132	TK06_RS25915	TK06_RS25920		
locus_3581	NZ_CP015225.1	5986946	5987124	179	TK06_RS25925			
locus_3582	NZ_CP015225.1	5988286	5988397	112	TK06_RS25930			
locus_3583	NZ_CP015225.1	5989817	5990033	217	TK06_RS25935	TK06_RS25940		operon 997
locus_3584	NZ_CP015225.1	5991351	5991445	95		TK06_RS25945		
locus_3586	NZ_CP015225.1	5994079	5994357	279	TK06_RS25955			
locus_3587	NZ_CP015225.1	5994435	5994537	103	TK06_RS25960			
locus_3588	NZ_CP015225.1	5996596	5996927	332	TK06_RS25965	TK06_RS25970		
locus_3589	NZ_CP015225.1	6000617	6001538	922	TK06_RS25975	TK06_RS25980		operon 998
locus_3590	NZ_CP015225.1	6003702	6003790	89		TK06_RS25985		
locus_3592	NZ_CP015225.1	6004869	6004974	106		TK06_RS31290		
locus_3593	NZ_CP015225.1	6006379	6006619	241	TK06_RS25995	TK06_RS26000		operon 999
locus_3594	NZ_CP015225.1	6008923	6009098	176	TK06_RS26010	TK06_RS26015		operon 1000
locus_3598	NZ_CP015225.1	6013248	6013413	166	TK06_RS26035			
locus_3599	NZ_CP015225.1	6014017	6014159	143	TK06_RS26040			
locus_3603	NZ_CP015225.1	6018461	6018632	172	TK06_RS26065	TK06_RS26070	operon 1001	operon 1002
locus_3605	NZ_CP015225.1	6023380	6023493	114		TK06_RS26095		
locus_3607	NZ_CP015225.1	6025179	6025301	123	TK06_RS26105		operon 1003	
locus_3609	NZ_CP015225.1	6028676	6028847	172	TK06_RS26120		operon 1004	
locus_3610	NZ_CP015225.1	6029835	6030030	196	TK06_RS26125	TK06_RS26130		operon 1005
locus_3612	NZ_CP015225.1	6034005	6034168	164	TK06_RS26145	TK06_RS26150	operon 1006	operon 1007
locus_3614	NZ_CP015225.1	6037073	6037338	266	TK06_RS26160	TK06_RS26165		
locus_3616	NZ_CP015225.1	6038174	6038359	186		TK06_RS26175		
locus_3617	NZ_CP015225.1	6040387	6041124	738	TK06_RS26180			
locus_3618	NZ_CP015225.1	6041359	6041563	205	TK06_RS26185	TK06_RS26190		
locus_3619	NZ_CP015225.1	6042419	6042515	97	TK06_RS26195	TK06_RS32190		
locus_3621	NZ_CP015225.1	6044440	6044578	139	TK06_RS26205	TK06_RS26210		operon 1008
locus_3625	NZ_CP015225.1	6048609	6048904	296	TK06_RS26230		operon 1009	
locus_3626	NZ_CP015225.1	6050066	6050169	104	TK06_RS26235	TK06_RS26240		
locus_3627	NZ_CP015225.1	6050929	6051165	237		TK06_RS26245		operon 1010
locus_3630	NZ_CP015225.1	6057987	6058107	121		TK06_RS26275		
locus_3631	NZ_CP015225.1	6058591	6058907	317		TK06_RS26280		
locus_3633	NZ_CP015225.1	6062145	6062280	136	TK06_RS26290	TK06_RS32195		
locus_3634	NZ_CP015225.1	6064844	6065141	298	TK06_RS26300			
locus_3635	NZ_CP015225.1	6065770	6065868	99	TK06_RS26310			
locus_3637	NZ_CP015225.1	6067542	6067746	205	TK06_RS26325		operon 1012	
locus_3638	NZ_CP015225.1	6068308	6068528	221	TK06_RS26330	TK06_RS26335		
locus_3640	NZ_CP015225.1	6070766	6070918	153	TK06_RS26345	TK06_RS26350		
locus_3641	NZ_CP015225.1	6071375	6071510	136		TK06_RS26355		operon 1013
locus_3642	NZ_CP015225.1	6073196	6073456	261		TK06_RS26365		
locus_3643	NZ_CP015225.1	6074669	6075123	455	TK06_RS26370	TK06_RS26375		operon 1014
locus_3645	NZ_CP015225.1	6078308	6078612	305		TK06_RS26385		
locus_3646	NZ_CP015225.1	6081166	6081296	131		TK06_RS26390		
locus_3647	NZ_CP015225.1	6082785	6082935	151	TK06_RS26395	TK06_RS26400		operon 1015
locus_3651	NZ_CP015225.1	6087161	6087347	187	TK06_RS26415	TK06_RS26420		
locus_3653	NZ_CP015225.1	6091131	6091223	93	TK06_RS26430			
locus_3655	NZ_CP015225.1	6094061	6094402	342	TK06_RS26445	TK06_RS26450	operon 1016	
locus_3656	NZ_CP015225.1	6096130	6096444	315	TK06_RS26455	TK06_RS26460		
locus_3657	NZ_CP015225.1	6097260	6097765	506	TK06_RS26465	TK06_RS26470		
locus_3658	NZ_CP015225.1	6100598	6100706	109	TK06_RS26475			
locus_3659	NZ_CP015225.1	6102152	6102280	129	TK06_RS26485		operon 1017	
locus_3660	NZ_CP015225.1	6103157	6103292	136	TK06_RS26490	TK06_RS26495		
locus_3661	NZ_CP015225.1	6105348	6105462	115	TK06_RS26500			
locus_3662	NZ_CP015225.1	6106213	6106291	79	TK06_RS26505			
locus_3663	NZ_CP015225.1	6106622	6106715	94	TK06_RS26510			
locus_3664	NZ_CP015225.1	6107619	6107889	271	TK06_RS26515		operon 1018	
locus_3665	NZ_CP015225.1	6109447	6109598	152	TK06_RS26520	TK06_RS26525		
locus_3666	NZ_CP015225.1	6110914	6111089	176	TK06_RS32205	TK06_RS26530		
locus_3667	NZ_CP015225.1	6112347	6112373	27	TK06_RS31300	TK06_RS26535		operon 1019
locus_3671	NZ_CP015225.1	6117221	6117436	216		TK06_RS26560		
locus_3672	NZ_CP015225.1	6118643	6118746	104	TK06_RS26565			
locus_3673	NZ_CP015225.1	6119761	6120010	250	TK06_RS26570			
locus_3674	NZ_CP015225.1	6120914	6121012	99	TK06_RS26575	TK06_RS26580		
locus_3675	NZ_CP015225.1	6122189	6122340	152		TK06_RS26585		
locus_3676	NZ_CP015225.1	6123806	6123952	147	TK06_RS26590	TK06_RS26595		operon 1020
locus_3678	NZ_CP015225.1	6125963	6126063	101		TK06_RS26605		
locus_3679	NZ_CP015225.1	6128267	6128411	145	TK06_RS26610	TK06_RS26615		
locus_3680	NZ_CP015225.1	6130721	6130965	245	TK06_RS26620	TK06_RS26625		operon 1021
locus_3682	NZ_CP015225.1	6131802	6132057	256		TK06_RS26635		operon 1022
locus_3683	NZ_CP015225.1	6134645	6134792	148		TK06_RS26650		operon 1023
locus_3685	NZ_CP015225.1	6136218	6136429	212	TK06_RS31305			
locus_3686	NZ_CP015225.1	6137599	6137700	102	TK06_RS26665		operon 1024	
locus_3687	NZ_CP015225.1	6139875	6140182	308	TK06_RS26675	TK06_RS26680	operon 1025	
locus_3688	NZ_CP015225.1	6141089	6141824	736		TK06_RS26690		operon 1026
locus_3692	NZ_CP015225.1	6157345	6157442	98		TK06_RS26760		
locus_3693	NZ_CP015225.1	6158637	6158748	112		TK06_RS26765		
locus_3694	NZ_CP015225.1	6162996	6163225	230	TK06_RS26775			
locus_3696	NZ_CP015225.1	6169544	6169779	236	TK06_RS26795	TK06_RS26800	operon 1027	
locus_3697	NZ_CP015225.1	6171034	6171198	165	TK06_RS26805			
locus_3699	NZ_CP015225.1	6172796	6172926	131		TK06_RS26815		operon 1028
locus_3703	NZ_CP015225.1	6177807	6177977	171	TK06_RS26835		operon 1029	
locus_3704	NZ_CP015225.1	6179430	6179579	150	TK06_RS26840			
locus_3707	NZ_CP015225.1	6183013	6183220	208	TK06_RS26855		operon 1030	
locus_3714	NZ_CP015225.1	6193137	6193227	91	TK06_RS26890			
locus_3715	NZ_CP015225.1	6194545	6195354	810	TK06_RS26895		operon 1031	
locus_3718	NZ_CP015225.1	6197576	6197911	336		TK06_RS26910		
locus_3719	NZ_CP015225.1	6199307	6199474	168		TK06_RS26915		operon 1032
locus_3721	NZ_CP015225.1	6200644	6200917	274		TK06_RS26930		
locus_3722	NZ_CP015225.1	6202432	6202520	89	TK06_RS26935			
locus_3724	NZ_CP015225.1	6204662	6204798	137	TK06_RS26945			
locus_3725	NZ_CP015225.1	6206275	6206373	99	TK06_RS26950			
