locusId	sysName	scaffoldId	begin	end	strand	type	desc
TK06_RS25755	Pf6N2E2_5162	NZ_CP015225.1	5951458	5952204	+	1	Sugar/maltose fermentation stimulation protein homolog
TK06_RS25760	Pf6N2E2_5163	NZ_CP015225.1	5952160	5952477	-	1	Iron-sulfur cluster-binding protein, Rieske family
TK06_RS25765	Pf6N2E2_5164	NZ_CP015225.1	5952669	5953547	+	1	Periplasmic hemin-binding protein
TK06_RS25770	Pf6N2E2_5165	NZ_CP015225.1	5953544	5954581	+	1	Hemin ABC transporter, permease protein
TK06_RS25775	Pf6N2E2_5166	NZ_CP015225.1	5954581	5955348	+	1	ABC-type hemin transport system, ATPase component
TK06_RS25780	Pf6N2E2_5167	NZ_CP015225.1	5955365	5956219	+	1	Lipoprotein, putative
TK06_RS25785	Pf6N2E2_5168	NZ_CP015225.1	5956443	5956715	-	1	Regulator of competence-specific genes
TK06_RS25790	Pf6N2E2_5169	NZ_CP015225.1	5956949	5957290	-	1	FIG00954216: hypothetical protein
TK06_RS25795	Pf6N2E2_5170	NZ_CP015225.1	5957378	5958934	-	1	FIG00955330: hypothetical protein
TK06_RS25800	Pf6N2E2_5171	NZ_CP015225.1	5959053	5961371	+	1	Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)
TK06_RS25805	Pf6N2E2_5172	NZ_CP015225.1	5961388	5962107	+	1	FOG: TPR repeat
TK06_RS25810	Pf6N2E2_5173	NZ_CP015225.1	5962107	5962436	+	1	Hypothetical protein YqcC (clustered with tRNA pseudouridine synthase C)
TK06_RS25815	Pf6N2E2_5174	NZ_CP015225.1	5962443	5962859	-	1	Glycosyltransferase
TK06_RS25820	Pf6N2E2_5175	NZ_CP015225.1	5963267	5964991	+	1	Acetolactate synthase large subunit (EC 2.2.1.6)
TK06_RS25825	Pf6N2E2_5176	NZ_CP015225.1	5964994	5965485	+	1	Acetolactate synthase small subunit (EC 2.2.1.6)
TK06_RS25830	Pf6N2E2_5177	NZ_CP015225.1	5965531	5966547	+	1	Ketol-acid reductoisomerase (EC 1.1.1.86)
TK06_RS25835	Pf6N2E2_5178	NZ_CP015225.1	5966693	5967538	+	1	CDP-diacylglycerol--serine O-phosphatidyltransferase (EC 2.7.8.8)
TK06_RS25840	Pf6N2E2_5179	NZ_CP015225.1	5967614	5968627	+	1	Putative sulfite oxidase subunit YedY
TK06_RS25845	Pf6N2E2_5180	NZ_CP015225.1	5968627	5969247	+	1	FIG001196: Membrane protein YedZ
TK06_RS31285	TK06_RS31285	NZ_CP015225.1	5969362	5969741	-	1	hypothetical protein
TK06_RS25850	Pf6N2E2_6150	NZ_CP015225.1	5969801	5971338	+	2	Small Subunit Ribosomal RNA; ssuRNA; SSU rRNA
TK06_RS25855	Pf6N2E2_6151	NZ_CP015225.1	5971461	5971537	+	5	tRNA-Ile-GAT
TK06_RS25860	Pf6N2E2_6152	NZ_CP015225.1	5971568	5971643	+	5	tRNA-Ala-TGC
TK06_RS25865	Pf6N2E2_6153	NZ_CP015225.1	5971881	5974793	+	2	Large Subunit Ribosomal RNA; lsuRNA; LSU rRNA
TK06_RS25870	Pf6N2E2_6154	NZ_CP015225.1	5974947	5975062	+	2	5S RNA
TK06_RS25875	Pf6N2E2_5181	NZ_CP015225.1	5975211	5975870	+	1	Paraquat-inducible protein A
TK06_RS25880	Pf6N2E2_5182	NZ_CP015225.1	5975857	5976480	+	1	Paraquat-inducible protein A
TK06_RS25885	Pf6N2E2_5183	NZ_CP015225.1	5976473	5978776	+	1	Paraquat-inducible protein B
TK06_RS25890	Pf6N2E2_5184	NZ_CP015225.1	5978960	5981800	-	1	Chromosome segregation ATPases
TK06_RS25895	Pf6N2E2_5185	NZ_CP015225.1	5981797	5982498	-	1	FIG00961017: hypothetical protein
TK06_RS25900	Pf6N2E2_5186	NZ_CP015225.1	5982488	5983768	-	1	FIG00954491: hypothetical protein
TK06_RS25905	Pf6N2E2_5187	NZ_CP015225.1	5983950	5984729	+	1	Periplasmic protein TonB, links inner and outer membranes
TK06_RS25910	Pf6N2E2_5188	NZ_CP015225.1	5984722	5985174	+	1	Ribosomal-protein-S18p-alanine acetyltransferase (EC 2.3.1.-)
TK06_RS25915	Pf6N2E2_5189	NZ_CP015225.1	5985226	5985630	-	1	Phosphotransferase system, HPr-related proteins
TK06_RS25920	Pf6N2E2_5190	NZ_CP015225.1	5985763	5986407	+	1	Carbonic anhydrase (EC 4.2.1.1)
TK06_RS25925	Pf6N2E2_5191	NZ_CP015225.1	5986418	5986945	-	1	Conserved domain protein
TK06_RS25930	Pf6N2E2_5192	NZ_CP015225.1	5987125	5988285	-	1	FIG00953119: hypothetical protein
TK06_RS25935	Pf6N2E2_5193	NZ_CP015225.1	5988398	5989816	-	1	Short chain fatty acids transporter
TK06_RS25940	Pf6N2E2_5194	NZ_CP015225.1	5990034	5991350	+	1	Methyl-accepting chemotaxis protein
TK06_RS25945	Pf6N2E2_5195	NZ_CP015225.1	5991446	5992000	+	1	hypothetical protein
TK06_RS25950	Pf6N2E2_5196	NZ_CP015225.1	5992008	5992241	+	1	Transcriptional regulator, Cro/CI family
TK06_RS25955	Pf6N2E2_5197	NZ_CP015225.1	5992223	5994078	-	1	Gamma-glutamyltranspeptidase (EC 2.3.2.2)
TK06_RS25960	Pf6N2E2_6155	NZ_CP015225.1	5994358	5994434	-	5	tRNA-Met-CAT
TK06_RS25965	Pf6N2E2_5199	NZ_CP015225.1	5994538	5996595	-	1	Methyl-accepting chemotaxis protein
TK06_RS25970	Pf6N2E2_5200	NZ_CP015225.1	5996928	5998145	+	1	fosmidomycin resistance protein
TK06_RS25975	Pf6N2E2_5201	NZ_CP015225.1	5998316	6000616	-	1	Mannose-binding lectin precursor
TK06_RS25980	Pf6N2E2_5202	NZ_CP015225.1	6001539	6003701	+	1	Methyl-accepting chemotaxis protein
TK06_RS25985	Pf6N2E2_5203	NZ_CP015225.1	6003791	6004276	+	1	hypothetical protein
TK06_RS25990	Pf6N2E2_5204	NZ_CP015225.1	6004281	6004868	+	1	hypothetical protein
TK06_RS31290	TK06_RS31290	NZ_CP015225.1	6004975	6005352	+	1	cytochrome c
TK06_RS25995	Pf6N2E2_5205	NZ_CP015225.1	6005491	6006378	-	1	Permease of the drug/metabolite transporter (DMT) superfamily
TK06_RS26000	Pf6N2E2_5206	NZ_CP015225.1	6006620	6007363	+	1	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)
TK06_RS31295	TK06_RS31295	NZ_CP015225.1	6007363	6008001	+	1	cupin
TK06_RS26010	Pf6N2E2_5208	NZ_CP015225.1	6007990	6008922	-	1	Glycine cleavage system transcriptional activator GcvA
TK06_RS26015	Pf6N2E2_5209	NZ_CP015225.1	6009099	6009872	+	1	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)
TK06_RS26020	Pf6N2E2_5210	NZ_CP015225.1	6009889	6010224	+	1	Possible carboxymuconolactone decarboxylase family protein (EC 4.1.1.44)
TK06_RS26025	Pf6N2E2_5211	NZ_CP015225.1	6010273	6011394	+	1	Possible monoamine oxidase
TK06_RS26030	Pf6N2E2_5212	NZ_CP015225.1	6011539	6012640	-	1	GTP-binding and nucleic acid-binding protein YchF
TK06_RS26035	Pf6N2E2_5214	NZ_CP015225.1	6012663	6013247	-	1	Peptidyl-tRNA hydrolase (EC 3.1.1.29)
TK06_RS26040	Pf6N2E2_5215	NZ_CP015225.1	6013414	6014016	-	1	LSU ribosomal protein L25p
TK06_RS26045	Pf6N2E2_5216	NZ_CP015225.1	6014160	6015101	-	1	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)
TK06_RS26050	Pf6N2E2_6156	NZ_CP015225.1	6015149	6015223	-	5	tRNA-Gln-TTG
TK06_RS26055	Pf6N2E2_5217	NZ_CP015225.1	6015261	6016112	-	1	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (EC 2.7.1.148)
TK06_RS26060	Pf6N2E2_5218	NZ_CP015225.1	6016114	6016731	-	1	Outer membrane lipoprotein LolB precursor
TK06_RS26065	Pf6N2E2_5219	NZ_CP015225.1	6016736	6018460	-	1	FIG140336: TPR domain protein
TK06_RS26070	Pf6N2E2_5220	NZ_CP015225.1	6018633	6019922	+	1	Glutamyl-tRNA reductase (EC 1.2.1.70)
TK06_RS26075	Pf6N2E2_5221	NZ_CP015225.1	6019919	6021001	+	1	Peptide chain release factor 1
TK06_RS26080	Pf6N2E2_5222	NZ_CP015225.1	6021016	6021846	+	1	Protein-N(5)-glutamine methyltransferase PrmC, methylates polypeptide chain release factors RF1 and RF2
TK06_RS26085	Pf6N2E2_5223	NZ_CP015225.1	6021840	6022595	+	1	Molybdopterin biosynthesis protein MoeB
TK06_RS26090	Pf6N2E2_5224	NZ_CP015225.1	6022588	6023379	+	1	Glutamate racemase (EC 5.1.1.3)
TK06_RS26095	Pf6N2E2_5225	NZ_CP015225.1	6023494	6024012	+	1	Lipid A 3-O-deacylase
TK06_RS26100	Pf6N2E2_5226	NZ_CP015225.1	6024072	6024377	-	1	FIG00955589: hypothetical protein
TK06_RS26105	Pf6N2E2_5227	NZ_CP015225.1	6024405	6025178	-	1	Oxidoreductase, short-chain dehydrogenase/reductase family (EC 1.1.1.-)
TK06_RS26110	Pf6N2E2_5228	NZ_CP015225.1	6025302	6026753	-	1	Deoxyribodipyrimidine photolyase (EC 4.1.99.3)
TK06_RS26115	Pf6N2E2_5229	NZ_CP015225.1	6026766	6027713	-	1	Transcriptional regulator, MerR family, associated with photolyase
TK06_RS26120	Pf6N2E2_5230	NZ_CP015225.1	6027713	6028675	-	1	COG1683: Uncharacterized conserved protein / FIG143828: Hypothetical protein YbgA
TK06_RS26125	Pf6N2E2_5231	NZ_CP015225.1	6028848	6029834	-	1	COG3380: Amine oxidase, flavin-containing
TK06_RS26130	Pf6N2E2_5232	NZ_CP015225.1	6030031	6030930	+	1	Cell division inhibitor
TK06_RS26135	Pf6N2E2_5233	NZ_CP015225.1	6030944	6031969	+	1	Ferrochelatase, protoheme ferro-lyase (EC 4.99.1.1)
TK06_RS26140	Pf6N2E2_5234	NZ_CP015225.1	6032089	6033363	-	1	Uracil permease
TK06_RS26145	Pf6N2E2_5235	NZ_CP015225.1	6033366	6034004	-	1	Uracil phosphoribosyltransferase (EC 2.4.2.9)
TK06_RS26150	Pf6N2E2_5237	NZ_CP015225.1	6034169	6034726	+	1	Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8)
TK06_RS26155	Pf6N2E2_5238	NZ_CP015225.1	6034730	6035203	+	1	Tryptophan synthase beta chain like (EC 4.2.1.20)
TK06_RS26160	Pf6N2E2_5239	NZ_CP015225.1	6035330	6037072	-	1	Putative sulfate permease
TK06_RS26165	Pf6N2E2_5240	NZ_CP015225.1	6037339	6037824	+	1	FIG00953775: hypothetical protein
TK06_RS26170	Pf6N2E2_5241	NZ_CP015225.1	6037886	6038173	+	1	Aminopeptidase N
TK06_RS26175	TK06_RS26175	NZ_CP015225.1	6038360	6038824	+	1	hypothetical protein
TK06_RS26180	Pf6N2E2_5242	NZ_CP015225.1	6038881	6040386	-	1	Malate:quinone oxidoreductase (EC 1.1.5.4)
TK06_RS26185	Pf6N2E2_5244	NZ_CP015225.1	6041125	6041358	-	1	FIG00954931: hypothetical protein
TK06_RS26190	Pf6N2E2_5245	NZ_CP015225.1	6041564	6042148	+	1	Phosphonate ABC transporter phosphate-binding periplasmic component (TC 3.A.1.9.1)
TK06_RS26195	Pf6N2E2_5246	NZ_CP015225.1	6042212	6042418	-	1	FIG00955938: hypothetical protein
TK06_RS32190	TK06_RS32190	NZ_CP015225.1	6042516	6042719	+	1	hypothetical protein
TK06_RS26200	Pf6N2E2_5248	NZ_CP015225.1	6042781	6043062	+	1	FIG00955916: hypothetical protein
TK06_RS26205	Pf6N2E2_5249	NZ_CP015225.1	6043273	6044439	-	1	Glycerol-3-phosphate O-acyltransferase
TK06_RS26210	Pf6N2E2_5250	NZ_CP015225.1	6044579	6044761	+	1	Restriction endonuclease
TK06_RS26215	Pf6N2E2_5251	NZ_CP015225.1	6044772	6045032	+	1	FIG00954698: hypothetical protein
TK06_RS26220	Pf6N2E2_5252	NZ_CP015225.1	6045072	6045695	+	1	FIG00956396: hypothetical protein
TK06_RS26225	Pf6N2E2_5253	NZ_CP015225.1	6045773	6046492	-	1	Additional periplasmic component NikK of nickel ECF transporter
TK06_RS26230	Pf6N2E2_5254	NZ_CP015225.1	6046503	6048608	-	1	Ferrichrome-iron receptor
TK06_RS26235	Pf6N2E2_5255	NZ_CP015225.1	6048905	6050065	-	1	Outer membrane stress sensor protease DegS
TK06_RS26240	Pf6N2E2_5256	NZ_CP015225.1	6050170	6050928	+	1	FIG137478: Hypothetical protein YbgI
TK06_RS26245	Pf6N2E2_5257	NZ_CP015225.1	6051166	6052083	+	1	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)
TK06_RS26250	Pf6N2E2_5258	NZ_CP015225.1	6052093	6053991	+	1	Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4) / Adenylylsulfate kinase (EC 2.7.1.25)
TK06_RS26255	Pf6N2E2_5259	NZ_CP015225.1	6054124	6055032	-	1	FIG018329: 1-acyl-sn-glycerol-3-phosphate acyltransferase
TK06_RS26260	Pf6N2E2_5260	NZ_CP015225.1	6055033	6057132	-	1	Phosphate acetyltransferase (EC 2.3.1.8)
TK06_RS26265	Pf6N2E2_5261	NZ_CP015225.1	6057188	6057532	-	1	FIG00956983: hypothetical protein
TK06_RS26270	Pf6N2E2_5262	NZ_CP015225.1	6057501	6057986	+	1	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD (EC 5.2.1.8)
TK06_RS26275	Pf6N2E2_5263	NZ_CP015225.1	6058108	6058590	+	1	Glutathione peroxidase family protein
TK06_RS26280	Pf6N2E2_5265	NZ_CP015225.1	6058908	6060011	+	1	2,4-dienoyl-CoA reductase [NADPH] (EC 1.3.1.34)
TK06_RS26285	Pf6N2E2_5266	NZ_CP015225.1	6060149	6061348	-	1	Glycosyltransferase
TK06_RS26290	Pf6N2E2_5267	NZ_CP015225.1	6061389	6062144	-	1	Sulfate transporter, CysZ-type
TK06_RS32195	TK06_RS32195	NZ_CP015225.1	6062281	6062482	+	1	hypothetical protein
TK06_RS26295	Pf6N2E2_5268	NZ_CP015225.1	6062455	6063417	+	1	Thioredoxin reductase (EC 1.8.1.9)
TK06_RS26300	Pf6N2E2_5269	NZ_CP015225.1	6063593	6064843	-	1	Gamma-aminobutyrate:alpha-ketoglutarate aminotransferase (EC 2.6.1.19)
TK06_RS26305	Pf6N2E2_5270	NZ_CP015225.1	6065142	6065588	-	1	Type III effector HopPmaJ
TK06_RS26310	Pf6N2E2_5271	NZ_CP015225.1	6065482	6065769	-	1	FIG00953380: hypothetical protein
TK06_RS26315	Pf6N2E2_5272	NZ_CP015225.1	6065869	6066249	-	1	Dihydroneopterin triphosphate epimerase
TK06_RS26320	Pf6N2E2_5273	NZ_CP015225.1	6066250	6066810	-	1	GTP cyclohydrolase I (EC 3.5.4.16) type 1
TK06_RS26325	Pf6N2E2_5274	NZ_CP015225.1	6066831	6067541	-	1	FolM Alternative dihydrofolate reductase 1
TK06_RS26330	Pf6N2E2_5275	NZ_CP015225.1	6067747	6068307	-	1	putative membrane protein
TK06_RS26335	Pf6N2E2_5276	NZ_CP015225.1	6068529	6069488	+	1	Transcriptional regulator, MerR family
TK06_RS26340	Pf6N2E2_5277	NZ_CP015225.1	6069632	6070237	-	1	FIG00953110: hypothetical protein
TK06_RS26345	Pf6N2E2_5278	NZ_CP015225.1	6070292	6070765	-	1	Signal transduction histidine kinase
TK06_RS26350	Pf6N2E2_5279	NZ_CP015225.1	6070919	6071374	+	1	Hypothetical flavoprotein YqcA (clustered with tRNA pseudouridine synthase C)
TK06_RS26355	Pf6N2E2_5280	NZ_CP015225.1	6071511	6072293	+	1	Ribulose-5-phosphate 4-epimerase and related epimerases and aldolases
TK06_RS26360	Pf6N2E2_5281	NZ_CP015225.1	6072293	6073195	+	1	Alpha/beta hydrolase fold (EC 3.8.1.5)
TK06_RS26365	Pf6N2E2_5282	NZ_CP015225.1	6073457	6074368	+	1	Oxidoreductase, short chain dehydrogenase/reductase family
TK06_RS26370	Pf6N2E2_5283	NZ_CP015225.1	6074411	6074668	-	1	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)
TK06_RS26375	Pf6N2E2_5285	NZ_CP015225.1	6075124	6076917	+	1	FIG067310: hypothetical protein
TK06_RS26380	Pf6N2E2_5286	NZ_CP015225.1	6076940	6078307	+	1	FIG002188: hypothetical protein
TK06_RS26385	Pf6N2E2_5287	NZ_CP015225.1	6078613	6081165	+	1	Transcriptional regulator, LuxR family
TK06_RS26390	Pf6N2E2_5288	NZ_CP015225.1	6081297	6081998	+	1	hypothetical protein
TK06_RS26395	Pf6N2E2_5289	NZ_CP015225.1	6081963	6082784	-	1	Transcriptional regulator, IclR family
TK06_RS26400	Pf6N2E2_5290	NZ_CP015225.1	6082936	6084240	+	1	Homogentisate 1,2-dioxygenase (EC 1.13.11.5)
TK06_RS26405	Pf6N2E2_5291	NZ_CP015225.1	6084244	6085548	+	1	Fumarylacetoacetase (EC 3.7.1.2)
TK06_RS26410	Pf6N2E2_5292	NZ_CP015225.1	6085559	6086194	+	1	Maleylacetoacetate isomerase (EC 5.2.1.2) @ Glutathione S-transferase, zeta (EC 2.5.1.18)
TK06_RS32200	TK06_RS32200	NZ_CP015225.1	6086228	6086332	-	1	N-acetyltransferase
TK06_RS26415	Pf6N2E2_5293	NZ_CP015225.1	6086357	6087160	-	1	Protein sirB1
TK06_RS26420	Pf6N2E2_5294	NZ_CP015225.1	6087348	6088367	+	1	Leucine dehydrogenase (EC 1.4.1.9)
TK06_RS26425	Pf6N2E2_5295	NZ_CP015225.1	6088627	6089865	-	1	Serine hydroxymethyltransferase (EC 2.1.2.1)
TK06_RS26430	Pf6N2E2_5296	NZ_CP015225.1	6089877	6091130	-	1	Threonine synthase (EC 4.2.3.1)
TK06_RS26435	Pf6N2E2_5297	NZ_CP015225.1	6091224	6091655	-	1	RidA/YER057c/UK114 superfamily, group 2, YoaB-like protein
TK06_RS26440	Pf6N2E2_5298	NZ_CP015225.1	6091686	6092858	-	1	Sarcosine oxidase beta subunit (EC 1.5.3.1)
TK06_RS26445	Pf6N2E2_5299	NZ_CP015225.1	6092855	6094060	-	1	Benzoate transport protein
TK06_RS26450	Pf6N2E2_5300	NZ_CP015225.1	6094403	6095794	+	1	Transcriptional regulator, GntR family domain / Aspartate aminotransferase (EC 2.6.1.1)
TK06_RS26455	Pf6N2E2_5301	NZ_CP015225.1	6095869	6096129	-	1	FIG00957554: hypothetical protein
TK06_RS26460	Pf6N2E2_5302	NZ_CP015225.1	6096445	6096945	+	1	FIG00954263: hypothetical protein
TK06_RS26465	Pf6N2E2_5303	NZ_CP015225.1	6096942	6097259	-	1	FIG00954638: hypothetical protein
TK06_RS26470	Pf6N2E2_5304	NZ_CP015225.1	6097766	6098176	+	1	ribosomal subunit interface protein, putative
TK06_RS26475	Pf6N2E2_5305	NZ_CP015225.1	6098258	6100597	-	1	Iron(III) dicitrate transport protein FecA @ Iron siderophore receptor protein
TK06_RS26480	Pf6N2E2_5306	NZ_CP015225.1	6100707	6101666	-	1	Iron siderophore sensor protein
TK06_RS26485	Pf6N2E2_5307	NZ_CP015225.1	6101663	6102151	-	1	FIG006045: Sigma factor, ECF subfamily
TK06_RS26490	Pf6N2E2_5308	NZ_CP015225.1	6102281	6103156	-	1	Transcriptional regulator, AraC family
TK06_RS26495	Pf6N2E2_5309	NZ_CP015225.1	6103293	6104195	+	1	Permease of the drug/metabolite transporter (DMT) superfamily
TK06_RS26500	Pf6N2E2_5310	NZ_CP015225.1	6104376	6105347	-	1	Glyoxylate reductase (EC 1.1.1.79) / Glyoxylate reductase (EC 1.1.1.26) / Hydroxypyruvate reductase (EC 1.1.1.81); 2-ketoaldonate reductase, broad specificity (EC 1.1.1.215) (EC 1.1.1.-)
TK06_RS26505	Pf6N2E2_5311	NZ_CP015225.1	6105463	6106212	-	1	FIG00959158: hypothetical protein
TK06_RS26510	Pf6N2E2_5312	NZ_CP015225.1	6106292	6106621	-	1	FIG00964214: hypothetical protein
TK06_RS26515	Pf6N2E2_5313	NZ_CP015225.1	6106716	6107618	-	1	Chemotaxis protein CheV (EC 2.7.3.-)
TK06_RS26520	Pf6N2E2_5314	NZ_CP015225.1	6107890	6109446	-	1	Functional role page for Anaerobic nitric oxide reductase transcription regulator NorR
TK06_RS26525	Pf6N2E2_5315	NZ_CP015225.1	6109599	6110780	+	1	Flavohemoprotein (Hemoglobin-like protein) (Flavohemoglobin) (Nitric oxide dioxygenase) (EC 1.14.12.17)
TK06_RS32205	TK06_RS32205	NZ_CP015225.1	6110710	6110913	-	1	hypothetical protein
TK06_RS26530	Pf6N2E2_5316	NZ_CP015225.1	6111090	6111599	+	1	Periplasmic thiol:disulfide oxidoreductase DsbB, required for DsbA reoxidation
TK06_RS31300	TK06_RS31300	NZ_CP015225.1	6112027	6112346	-	1	hypothetical protein
TK06_RS26535	Pf6N2E2_5317	NZ_CP015225.1	6112374	6113321	+	1	Cytochrome O ubiquinol oxidase subunit II (EC 1.10.3.-)
TK06_RS26540	Pf6N2E2_5318	NZ_CP015225.1	6113325	6115355	+	1	Cytochrome O ubiquinol oxidase subunit I (EC 1.10.3.-)
TK06_RS26545	Pf6N2E2_5319	NZ_CP015225.1	6115359	6115985	+	1	Cytochrome O ubiquinol oxidase subunit III (EC 1.10.3.-)
TK06_RS26550	Pf6N2E2_5320	NZ_CP015225.1	6115986	6116321	+	1	Cytochrome O ubiquinol oxidase subunit IV (EC 1.10.3.-)
TK06_RS26555	Pf6N2E2_5321	NZ_CP015225.1	6116333	6117220	+	1	Heme O synthase, protoheme IX farnesyltransferase (EC 2.5.1.-) COX10-CtaB
TK06_RS26560	Pf6N2E2_5322	NZ_CP015225.1	6117437	6117751	+	1	Predicted transcriptional regulator
TK06_RS26565	Pf6N2E2_5323	NZ_CP015225.1	6117938	6118642	-	1	FIG00959654: hypothetical protein
TK06_RS26570	Pf6N2E2_5324	NZ_CP015225.1	6118747	6119760	-	1	diguanylate cyclase/phosphodiesterase (GGDEF & EAL domains) with PAS/PAC sensor(s)
TK06_RS26575	Pf6N2E2_5325	NZ_CP015225.1	6120011	6120913	-	1	Transcriptional regulator, LysR family
TK06_RS26580	Pf6N2E2_5326	NZ_CP015225.1	6121013	6122188	+	1	Acetylornithine aminotransferase (EC 2.6.1.11)
TK06_RS26585	Pf6N2E2_5327	NZ_CP015225.1	6122341	6123078	+	1	Outer membrane protein assembly factor YaeT precursor
TK06_RS26590	Pf6N2E2_5328	NZ_CP015225.1	6123371	6123805	-	1	FIG00958649: hypothetical protein
TK06_RS26595	Pf6N2E2_5329	NZ_CP015225.1	6123953	6124582	+	1	Alpha/beta hydrolase
TK06_RS26600	Pf6N2E2_5330	NZ_CP015225.1	6124607	6125962	+	1	Tryptophanyl-tRNA synthetase (EC 6.1.1.2)
TK06_RS26605	Pf6N2E2_5331	NZ_CP015225.1	6126064	6127158	+	1	ATPase, AFG1 family
TK06_RS26610	Pf6N2E2_5332	NZ_CP015225.1	6127271	6128266	-	1	Transcriptional regulator containing an amidase domain and an AraC-type DNA-binding HTH domain
TK06_RS26615	Pf6N2E2_5333	NZ_CP015225.1	6128412	6129548	+	1	Butyryl-CoA dehydrogenase (EC 1.3.99.2)
TK06_RS26620	Pf6N2E2_5334	NZ_CP015225.1	6129680	6130720	-	1	Oxidoreductase, aldo/keto reductase family
TK06_RS26625	Pf6N2E2_5335	NZ_CP015225.1	6130966	6131394	+	1	LSU ribosomal protein L13p (L13Ae)
TK06_RS26630	Pf6N2E2_5336	NZ_CP015225.1	6131409	6131801	+	1	SSU ribosomal protein S9p (S16e)
TK06_RS26635	Pf6N2E2_5337	NZ_CP015225.1	6132058	6132651	+	1	Ubiquinol-cytochrome C reductase iron-sulfur subunit (EC 1.10.2.2)
TK06_RS26640	Pf6N2E2_5338	NZ_CP015225.1	6132651	6133862	+	1	Ubiquinol--cytochrome c reductase, cytochrome B subunit (EC 1.10.2.2)
TK06_RS26645	Pf6N2E2_5339	NZ_CP015225.1	6133862	6134644	+	1	ubiquinol cytochrome C oxidoreductase, cytochrome C1 subunit
TK06_RS26650	Pf6N2E2_5340	NZ_CP015225.1	6134793	6135410	+	1	Stringent starvation protein A
TK06_RS26655	Pf6N2E2_5341	NZ_CP015225.1	6135427	6135840	+	1	Stringent starvation protein B
TK06_RS31305	TK06_RS31305	NZ_CP015225.1	6136120	6136217	-	1	nucleoid-structuring protein H-NS
TK06_RS26660	Pf6N2E2_5342	NZ_CP015225.1	6136430	6137008	-	1	21 kDa hemolysin precursor
TK06_RS26665	Pf6N2E2_5343	NZ_CP015225.1	6137005	6137598	-	1	Phosphoheptose isomerase (EC 5.3.1.-)
TK06_RS26670	Pf6N2E2_5344	NZ_CP015225.1	6137701	6138063	-	1	Predicted endonuclease distantly related to archaeal Holliday junction resolvase
TK06_RS26675	Pf6N2E2_5345	NZ_CP015225.1	6138063	6139874	-	1	LppC putative lipoprotein
TK06_RS26680	Pf6N2E2_5346	NZ_CP015225.1	6140183	6141088	+	1	rRNA small subunit methyltransferase I
TK06_RS26690	Pf6N2E2_5347	NZ_CP015225.1	6141825	6142280	+	1	Cell division protein MraZ
TK06_RS26695	Pf6N2E2_5348	NZ_CP015225.1	6142283	6143224	+	1	rRNA small subunit methyltransferase H
TK06_RS26700	Pf6N2E2_5349	NZ_CP015225.1	6143221	6143514	+	1	Cell division protein FtsL
TK06_RS26705	Pf6N2E2_5350	NZ_CP015225.1	6143511	6145253	+	1	Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)
TK06_RS26710	Pf6N2E2_5351	NZ_CP015225.1	6145253	6146716	+	1	UDP-N-acetylmuramoylalanyl-D-glutamate--2,6- diaminopimelate ligase (EC 6.3.2.13)
TK06_RS26715	Pf6N2E2_5352	NZ_CP015225.1	6146709	6148076	+	1	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6- diaminopimelate--D-alanyl-D-alanine ligase (EC 6.3.2.10)
TK06_RS26720	Pf6N2E2_5353	NZ_CP015225.1	6148076	6149158	+	1	Phospho-N-acetylmuramoyl-pentapeptide- transferase (EC 2.7.8.13)
TK06_RS26725	Pf6N2E2_5354	NZ_CP015225.1	6149164	6150510	+	1	UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9)
TK06_RS26730	Pf6N2E2_5355	NZ_CP015225.1	6150507	6151724	+	1	Cell division protein FtsW
TK06_RS26735	Pf6N2E2_5356	NZ_CP015225.1	6151714	6152784	+	1	UDP-N-acetylglucosamine--N-acetylmuramyl- (pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227)
TK06_RS26740	Pf6N2E2_5357	NZ_CP015225.1	6152777	6154237	+	1	UDP-N-acetylmuramate--alanine ligase (EC 6.3.2.8)
TK06_RS26745	Pf6N2E2_5358	NZ_CP015225.1	6154234	6155199	+	1	D-alanine--D-alanine ligase (EC 6.3.2.4)
TK06_RS26750	Pf6N2E2_5359	NZ_CP015225.1	6155203	6156069	+	1	Cell division protein FtsQ
TK06_RS26755	Pf6N2E2_5360	NZ_CP015225.1	6156085	6157344	+	1	Cell division protein FtsA
TK06_RS26760	Pf6N2E2_5361	NZ_CP015225.1	6157443	6158636	+	1	Cell division protein FtsZ (EC 3.4.24.-)
