Gene ID	Locus Tag	Gene Product Name	Genome ID	Genome Name
Psest_3393	Psest_3393	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3394	Psest_3394	TIGR00645 family protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3395	Psest_3395	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3396	Psest_3396	Predicted ATP-dependent protease  	2507149015	Pseudomonas stutzeri RCH2
Psest_3397	Psest_3397	cytochrome c peroxidase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3398	Psest_3398	large conductance mechanosensitive channel  	2507149015	Pseudomonas stutzeri RCH2
Psest_3399	Psest_3399	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3400	Psest_3400	Copper resistance protein D  	2507149015	Pseudomonas stutzeri RCH2
Psest_3401	Psest_3401	DNA replication and repair protein RadA  	2507149015	Pseudomonas stutzeri RCH2
Psest_3402	Psest_3402	PilZ domain-containing protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3403	Psest_3403	Protein-S-isoprenylcysteine O-methyltransferase Ste14  	2507149015	Pseudomonas stutzeri RCH2
Psest_3404	Psest_3404	serine hydroxymethyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3405	Psest_3405	type I restriction enzyme M protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3406	Psest_3406	type I restriction enzyme, S subunit  	2507149015	Pseudomonas stutzeri RCH2
Psest_3407	Psest_3407	type I restriction enzyme, R subunit  	2507149015	Pseudomonas stutzeri RCH2
Psest_3408	Psest_3408	Predicted transcriptional regulators  	2507149015	Pseudomonas stutzeri RCH2
Psest_3409	Psest_3409	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3410	Psest_3410	Superfamily II DNA or RNA helicase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3411	Psest_3411	putative transposase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3412	Psest_3412	transposase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3413	Psest_3413	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3414	Psest_3414	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3415	Psest_3415	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3416	Psest_3416	Predicted ATPase (AAA+ superfamily)  	2507149015	Pseudomonas stutzeri RCH2
Psest_3417	Psest_3417	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3418	Psest_3418	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3419	Psest_3419	Transcriptional regulator, contains XRE-family HTH domain  	2507149015	Pseudomonas stutzeri RCH2
Psest_3420	Psest_3420	Predicted Zn peptidase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3421	Psest_3421	tellurite resistance protein TerC  	2507149015	Pseudomonas stutzeri RCH2
Psest_3422	Psest_3422	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3423	Psest_3423	Site-specific recombinase XerC  	2507149015	Pseudomonas stutzeri RCH2
Psest_3424	Psest_3424	Uncharacterized membrane protein YqhA  	2507149015	Pseudomonas stutzeri RCH2
Psest_3425	Psest_3425	L-amino acid N-acyltransferase YncA  	2507149015	Pseudomonas stutzeri RCH2
Psest_3426	Psest_3426	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3427	Psest_3427	Transposase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3428	Psest_3428	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3429	Psest_3429	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3430	Psest_3430	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3431	Psest_3431	Phage integrase family protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3432	Psest_3432	Site-specific recombinase XerD  	2507149015	Pseudomonas stutzeri RCH2
Psest_3433	Psest_3433	ATP-binding cassette protein, ChvD family  	2507149015	Pseudomonas stutzeri RCH2
Psest_3434	Psest_3434	Serine phosphatase RsbU, regulator of sigma subunit  	2507149015	Pseudomonas stutzeri RCH2
Psest_3435	Psest_3435	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3436	Psest_3436	protein of unknown function (DUF1987)  	2507149015	Pseudomonas stutzeri RCH2
Psest_3437	Psest_3437	diguanylate cyclase (GGDEF) domain-containing protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3438	Psest_3438	glutamate dehydrogenase (NADP+)  	2507149015	Pseudomonas stutzeri RCH2
Psest_3439	Psest_3439	ferredoxin--NADP+ reductase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3440	Psest_3440	23S rRNA m(2)G-1835 methyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3441	Psest_3441	beta-lactamase class A  	2507149015	Pseudomonas stutzeri RCH2
Psest_3442	Psest_3442	beta-lactamase class A  	2507149015	Pseudomonas stutzeri RCH2
Psest_3443	Psest_3443	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains  	2507149015	Pseudomonas stutzeri RCH2
Psest_3444	Psest_3444	xanthine dehydrogenase YagR molybdenum-binding subunit  	2507149015	Pseudomonas stutzeri RCH2
Psest_3445	Psest_3445	xanthine dehydrogenase YagS FAD-binding subunit  	2507149015	Pseudomonas stutzeri RCH2
Psest_3446	Psest_3446	xanthine dehydrogenase YagT iron-sulfur-binding subunit  	2507149015	Pseudomonas stutzeri RCH2
Psest_3447	Psest_3447	molybdenum cofactor cytidylyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3448	Psest_3448	xanthine dehydrogenase accessory factor  	2507149015	Pseudomonas stutzeri RCH2
Psest_3449	Psest_3449	4-methyl-5(b-hydroxyethyl)-thiazole monophosphate biosynthesis  	2507149015	Pseudomonas stutzeri RCH2
Psest_3450	Psest_3450	putative MFS transporter, AGZA family, xanthine/uracil permease  	2507149015	Pseudomonas stutzeri RCH2
Psest_3451	Psest_3451	tRNA (uracil-5-)-methyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3452	Psest_3452	hydroxyacylglutathione hydrolase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3453	Psest_3453	3-ketosteroid 9alpha-monooxygenase subunit B  	2507149015	Pseudomonas stutzeri RCH2
Psest_3454	Psest_3454	Adenylate cyclase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3455	Psest_3455	Dihaem cytochrome c  	2507149015	Pseudomonas stutzeri RCH2
Psest_3456	Psest_3456	RNA polymerase sigma-70 factor, ECF subfamily  	2507149015	Pseudomonas stutzeri RCH2
Psest_3457	Psest_3457	Putative zinc-finger  	2507149015	Pseudomonas stutzeri RCH2
Psest_3458	Psest_3458	Heavy-metal resistance  	2507149015	Pseudomonas stutzeri RCH2
Psest_3459	Psest_3459	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3460	Psest_3460	Phosphoglycerol transferase MdoB  	2507149015	Pseudomonas stutzeri RCH2
Psest_3461	Psest_3461	diacylglycerol kinase (ATP)  	2507149015	Pseudomonas stutzeri RCH2
Psest_3462	Psest_3462	Lipopolysaccharide kinase (Kdo/WaaP) family protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3463	Psest_3463	Methylase involved in ubiquinone/menaquinone biosynthesis  	2507149015	Pseudomonas stutzeri RCH2
Psest_3464	Psest_3464	Signal transduction histidine kinase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3465	Psest_3465	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain  	2507149015	Pseudomonas stutzeri RCH2
Psest_3466	Psest_3466	Phosphoglycerol transferase MdoB  	2507149015	Pseudomonas stutzeri RCH2
Psest_3467	Psest_3467	Membrane-associated enzyme, PAP2 (acid phosphatase) superfamily  	2507149015	Pseudomonas stutzeri RCH2
Psest_3468	Psest_3468	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3469	Psest_3469	Uncharacterized protein YjiK  	2507149015	Pseudomonas stutzeri RCH2
Psest_3470	Psest_3470	Uncharacterized conserved protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3471	Psest_3471	Thermostable hemolysin  	2507149015	Pseudomonas stutzeri RCH2
Psest_3472	Psest_3472	Long-chain acyl-CoA synthetase (AMP-forming)  	2507149015	Pseudomonas stutzeri RCH2
Psest_3473	Psest_3473	Iron-containing redox enzyme  	2507149015	Pseudomonas stutzeri RCH2
Psest_3474	Psest_3474	Short-chain dehydrogenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3475	Psest_3475	Tetratricopeptide repeat-containing protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3476	Psest_3476	two-component system, OmpR family, response regulator  	2507149015	Pseudomonas stutzeri RCH2
Psest_3477	Psest_3477	Signal transduction histidine kinase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3478	Psest_3478	cytochrome b561  	2507149015	Pseudomonas stutzeri RCH2
Psest_3479	Psest_3479	molybdopterin molybdochelatase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3480	Psest_3480	molybdenum cofactor biosynthesis protein B  	2507149015	Pseudomonas stutzeri RCH2
Psest_3481	Psest_3481	cyclic pyranopterin monophosphate synthase subunit MoaA  	2507149015	Pseudomonas stutzeri RCH2
Psest_3482	Psest_3482	peptidyl-prolyl cis-trans isomerase C  	2507149015	Pseudomonas stutzeri RCH2
Psest_3483	Psest_3483	nitrate reductase gamma subunit  	2507149015	Pseudomonas stutzeri RCH2
Psest_3484	Psest_3484	respiratory nitrate reductase chaperone NarJ  	2507149015	Pseudomonas stutzeri RCH2
Psest_3485	Psest_3485	respiratory nitrate reductase beta subunit  	2507149015	Pseudomonas stutzeri RCH2
Psest_3486	Psest_3486	nitrate reductase alpha subunit  	2507149015	Pseudomonas stutzeri RCH2
Psest_3487	Psest_3487	MFS transporter, NNP family, nitrate/nitrite transporter  	2507149015	Pseudomonas stutzeri RCH2
Psest_3488	Psest_3488	Nucleotide-binding universal stress protein,  UspA family  	2507149015	Pseudomonas stutzeri RCH2
Psest_3489	Psest_3489	MFS transporter, NNP family, nitrate/nitrite transporter  	2507149015	Pseudomonas stutzeri RCH2
Psest_3490	Psest_3490	two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX  	2507149015	Pseudomonas stutzeri RCH2
Psest_3491	Psest_3491	two component transcriptional regulator, LuxR family  	2507149015	Pseudomonas stutzeri RCH2
Psest_3492	Psest_3492	Type IV pili methyl-accepting chemotaxis transducer N-term  	2507149015	Pseudomonas stutzeri RCH2
Psest_3493	Psest_3493	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases  	2507149015	Pseudomonas stutzeri RCH2
Psest_3494	Psest_3494	protein of unknown function (DUF4345)  	2507149015	Pseudomonas stutzeri RCH2
Psest_3495	Psest_3495	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases  	2507149015	Pseudomonas stutzeri RCH2
Psest_3496	Psest_3496	Uncharacterized conserved protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3497	Psest_3497	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3498	Psest_3498	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED/haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E  	2507149015	Pseudomonas stutzeri RCH2
Psest_3499	Psest_3499	acyl-CoA thioesterase-2  	2507149015	Pseudomonas stutzeri RCH2
Psest_3500	Psest_3500	Protein N-acetyltransferase, RimJ/RimL family  	2507149015	Pseudomonas stutzeri RCH2
Psest_3501	Psest_3501	Acetoin utilization deacetylase AcuC  	2507149015	Pseudomonas stutzeri RCH2
Psest_3502	Psest_3502	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3503	Psest_3503	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3504	Psest_3504	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains  	2507149015	Pseudomonas stutzeri RCH2
Psest_3505	Psest_3505	Superfamily II DNA and RNA helicase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3506	Psest_3506	transporter, CPA2 family  	2507149015	Pseudomonas stutzeri RCH2
Psest_3507	Psest_3507	EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)  	2507149015	Pseudomonas stutzeri RCH2
Psest_3508	Psest_3508	Putative intracellular protease/amidase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3509	Psest_3509	methyl-accepting chemotaxis sensory transducer with Cache sensor  	2507149015	Pseudomonas stutzeri RCH2
Psest_3510	Psest_3510	neurotransmitter:Na+ symporter, NSS family  	2507149015	Pseudomonas stutzeri RCH2
Psest_3511	Psest_3511	maleylacetoacetate isomerase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3512	Psest_3512	fumarylacetoacetate (FAA) hydrolase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3513	Psest_3513	homogentisate 1,2-dioxygenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3514	Psest_3514	4-hydroxyphenylpyruvate dioxygenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3515	Psest_3515	neurotransmitter:Na+ symporter, NSS family  	2507149015	Pseudomonas stutzeri RCH2
Psest_3516	Psest_3516	leucine dehydrogenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3517	Psest_3517	indolepyruvate ferredoxin oxidoreductase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3518	Psest_3518	Lrp/AsnC family transcriptional regulator  	2507149015	Pseudomonas stutzeri RCH2
Psest_3519	Psest_3519	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3520	Psest_3520	short-chain fatty acids transporter  	2507149015	Pseudomonas stutzeri RCH2
Psest_3521	Psest_3521	H+/gluconate symporter  	2507149015	Pseudomonas stutzeri RCH2
Psest_3522	Psest_3522	3-hydroxybutyrate dehydrogenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3523	Psest_3523	thymidine phosphorylase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3524	Psest_3524	ribose-phosphate pyrophosphokinase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3525	Psest_3525	endonuclease-8  	2507149015	Pseudomonas stutzeri RCH2
Psest_3526	Psest_3526	short-chain fatty acids transporter  	2507149015	Pseudomonas stutzeri RCH2
Psest_3527	Psest_3527	tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3528	Psest_3528	Uncharacterized membrane protein YkoI  	2507149015	Pseudomonas stutzeri RCH2
Psest_3529	Psest_3529	Predicted dithiol-disulfide oxidoreductase, DUF899 family  	2507149015	Pseudomonas stutzeri RCH2
Psest_3530	Psest_3530	Copper binding protein CusF  	2507149015	Pseudomonas stutzeri RCH2
Psest_3531	Psest_3531	Peptidase propeptide and YPEB domain-containing protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3532	Psest_3532	Peptidase propeptide and YPEB domain-containing protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3533	Psest_3533	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain  	2507149015	Pseudomonas stutzeri RCH2
Psest_3534	Psest_3534	Signal transduction histidine kinase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3535	Psest_3535	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3536	Psest_3536	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3537	Psest_3537	Predicted DNA-binding transcriptional regulator YafY, contains an HTH and WYL domains  	2507149015	Pseudomonas stutzeri RCH2
Psest_3538	Psest_3538	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3539	Psest_3539	Exodeoxyribonuclease I subunit D  	2507149015	Pseudomonas stutzeri RCH2
Psest_3540	Psest_3540	exonuclease SbcC  	2507149015	Pseudomonas stutzeri RCH2
Psest_3541	Psest_3541	vitamin B12 transporter  	2507149015	Pseudomonas stutzeri RCH2
Psest_3542	Psest_3542	vitamin B12 transport system substrate-binding protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3543	Psest_3543	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3544	Psest_3544	GTP cyclohydrolase II  	2507149015	Pseudomonas stutzeri RCH2
Psest_3545	Psest_3545	aspartyl protease family protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3546	Psest_3546	phosphatidylglycerophosphatase A  	2507149015	Pseudomonas stutzeri RCH2
Psest_3547	Psest_3547	thiamine-phosphate kinase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3548	Psest_3548	NusB antitermination factor  	2507149015	Pseudomonas stutzeri RCH2
Psest_3549	Psest_3549	6,7-dimethyl-8-ribityllumazine synthase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3550	Psest_3550	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II  	2507149015	Pseudomonas stutzeri RCH2
Psest_3551	Psest_3551	riboflavin synthase alpha chain  	2507149015	Pseudomonas stutzeri RCH2
Psest_3552	Psest_3552	diaminohydroxyphosphoribosylaminopyrimidine deaminase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3553	Psest_3553	transcriptional repressor NrdR  	2507149015	Pseudomonas stutzeri RCH2
Psest_3554	Psest_3554	Uncharacterized lipoprotein YbaY  	2507149015	Pseudomonas stutzeri RCH2
Psest_3555	Psest_3555	Predicted nicotinamide N-methyase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3556	Psest_3556	2'-5' RNA ligase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3557	Psest_3557	TusA-related sulfurtransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3558	Psest_3558	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3559	Psest_3559	thioredoxin  	2507149015	Pseudomonas stutzeri RCH2
Psest_3560	Psest_3560	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3561	Psest_3561	Protein of unknown function (DUF2796)  	2507149015	Pseudomonas stutzeri RCH2
Psest_3562	Psest_3562	putative ABC transport system ATP-binding protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3563	Psest_3563	putative ABC transport system permease protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3564	Psest_3564	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3565	Psest_3565	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3566	Psest_3566	outer membrane transport energization protein TonB  	2507149015	Pseudomonas stutzeri RCH2
Psest_3567	Psest_3567	outer membrane transport energization protein ExbD  	2507149015	Pseudomonas stutzeri RCH2
Psest_3568	Psest_3568	outer membrane transport energization protein ExbB  	2507149015	Pseudomonas stutzeri RCH2
Psest_3569	Psest_3569	outer membrane transport energization protein ExbB  	2507149015	Pseudomonas stutzeri RCH2
Psest_3570	Psest_3570	Protein of unknown function (DUF3450)  	2507149015	Pseudomonas stutzeri RCH2
Psest_3571	Psest_3571	outer membrane protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3572	Psest_3572	UDP-glucose 4-epimerase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3573	Psest_3573	dTDP-4-dehydrorhamnose reductase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3574	Psest_3574	single-strand binding protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3575	Psest_3575	Predicted arabinose efflux permease, MFS family  	2507149015	Pseudomonas stutzeri RCH2
Psest_3576	Psest_3576	Excinuclease ABC subunit A  	2507149015	Pseudomonas stutzeri RCH2
Psest_3577	Psest_3577	Predicted carboxypeptidase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3578	Psest_3578	catalase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3579	Psest_3579	LSU ribosomal protein L17P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3580	Psest_3580	DNA-directed RNA polymerase subunit alpha  	2507149015	Pseudomonas stutzeri RCH2
Psest_3581	Psest_3581	SSU ribosomal protein S4P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3582	Psest_3582	SSU ribosomal protein S11P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3583	Psest_3583	SSU ribosomal protein S13P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3585	Psest_3585	LSU ribosomal protein L36P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3586	Psest_3586	protein translocase subunit secY/sec61 alpha  	2507149015	Pseudomonas stutzeri RCH2
Psest_3587	Psest_3587	LSU ribosomal protein L15P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3588	Psest_3588	LSU ribosomal protein L30P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3589	Psest_3589	SSU ribosomal protein S5P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3590	Psest_3590	LSU ribosomal protein L18P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3591	Psest_3591	LSU ribosomal protein L6P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3592	Psest_3592	SSU ribosomal protein S8P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3593	Psest_3593	SSU ribosomal protein S14P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3594	Psest_3594	LSU ribosomal protein L5P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3595	Psest_3595	LSU ribosomal protein L24P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3596	Psest_3596	LSU ribosomal protein L14P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3597	Psest_3597	SSU ribosomal protein S17P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3598	Psest_3598	LSU ribosomal protein L29P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3599	Psest_3599	LSU ribosomal protein L16P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3600	Psest_3600	SSU ribosomal protein S3P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3601	Psest_3601	LSU ribosomal protein L22P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3602	Psest_3602	SSU ribosomal protein S19P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3603	Psest_3603	LSU ribosomal protein L2P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3604	Psest_3604	large subunit ribosomal protein L23  	2507149015	Pseudomonas stutzeri RCH2
Psest_3605	Psest_3605	LSU ribosomal protein L4P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3606	Psest_3606	LSU ribosomal protein L3P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3607	Psest_3607	SSU ribosomal protein S10P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3608	Psest_3608	translation elongation factor 1A (EF-1A/EF-Tu)  	2507149015	Pseudomonas stutzeri RCH2
Psest_3609	Psest_3609	translation elongation factor 2 (EF-2/EF-G)  	2507149015	Pseudomonas stutzeri RCH2
Psest_3610	Psest_3610	SSU ribosomal protein S7P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3611	Psest_3611	SSU ribosomal protein S12P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3612	Psest_3612	DNA-directed RNA polymerase subunit beta'  	2507149015	Pseudomonas stutzeri RCH2
Psest_3613	Psest_3613	DNA-directed RNA polymerase subunit beta  	2507149015	Pseudomonas stutzeri RCH2
Psest_3615	Psest_3615	LSU ribosomal protein L12P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3616	Psest_3616	LSU ribosomal protein L10P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3617	Psest_3617	LSU ribosomal protein L1P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3618	Psest_3618	LSU ribosomal protein L11P  	2507149015	Pseudomonas stutzeri RCH2
Psest_3619	Psest_3619	transcription antitermination protein nusG  	2507149015	Pseudomonas stutzeri RCH2
Psest_3620	Psest_3620	preprotein translocase subunit SecE  	2507149015	Pseudomonas stutzeri RCH2
Psest_3622	Psest_3622	translation elongation factor 1A (EF-1A/EF-Tu)  	2507149015	Pseudomonas stutzeri RCH2
Psest_3626	Psest_3626	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3627	Psest_3627	type III pantothenate kinase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3628	Psest_3628	BirA family transcriptional regulator, biotin operon repressor / biotin-[acetyl-CoA-carboxylase] ligase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3634	Psest_3634	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3635	Psest_3635	tyrosyl-tRNA synthetase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3636	Psest_3636	Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contain LysM domain  	2507149015	Pseudomonas stutzeri RCH2
Psest_3637	Psest_3637	anhydro-N-acetylmuramic acid kinase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3638	Psest_3638	Iron-sulfur cluster insertion apoprotein erpA  	2507149015	Pseudomonas stutzeri RCH2
Psest_3639	Psest_3639	N-acetyl-gamma-glutamyl-phosphate reductase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3640	Psest_3640	putative membrane protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3641	Psest_3641	Uncharacterized membrane protein YhaH, DUF805 family  	2507149015	Pseudomonas stutzeri RCH2
Psest_3642	Psest_3642	AAA+-type ATPase, SpoVK/Ycf46/Vps4 family  	2507149015	Pseudomonas stutzeri RCH2
Psest_3643	Psest_3643	histidine triad (HIT) family protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3644	Psest_3644	ubiquinone biosynthesis monooxygenase Coq7  	2507149015	Pseudomonas stutzeri RCH2
Psest_3645	Psest_3645	putative redox protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3646	Psest_3646	CRP/FNR family transcriptional regulator, cyclic AMP receptor protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3647	Psest_3647	indole-3-glycerol phosphate synthase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3648	Psest_3648	anthranilate phosphoribosyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3649	Psest_3649	anthranilate synthase component 2  	2507149015	Pseudomonas stutzeri RCH2
Psest_3650	Psest_3650	anthranilate synthase component 1  	2507149015	Pseudomonas stutzeri RCH2
Psest_3651	Psest_3651	phosphoglycolate phosphatase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3652	Psest_3652	ribulose-5-phosphate 3-epimerase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3653	Psest_3653	5-aminovalerate transaminase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3654	Psest_3654	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3655	Psest_3655	putative spermidine/putrescine transport system permease protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3656	Psest_3656	putative spermidine/putrescine transport system permease protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3657	Psest_3657	putative spermidine/putrescine transport system substrate-binding protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3658	Psest_3658	putative spermidine/putrescine transport system ATP-binding protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_3659	Psest_3659	two component transcriptional regulator, LuxR family  	2507149015	Pseudomonas stutzeri RCH2
Psest_3660	Psest_3660	multi-sensor signal transduction histidine kinase  	2507149015	Pseudomonas stutzeri RCH2
Psest_3661	Psest_3661	Protein of unknown function (DUF3530)  	2507149015	Pseudomonas stutzeri RCH2
