#Locus	Accession	Start	End	Length	RevGeneID	FwdGeneID	RevOperonId	FwdOperonId
locus_1745	NC_019936.1	2819420	2819840	421	Psest_2635	Psest_2636		
locus_1746	NC_019936.1	2821050	2821161	112		Psest_2637		
locus_1747	NC_019936.1	2824426	2824505	80	Psest_2638			
locus_1750	NC_019936.1	2825669	2825814	146	Psest_2641		operon 502	
locus_1754	NC_019936.1	2828862	2829069	208	Psest_2645	Psest_2646	operon 503	operon 504
locus_1756	NC_019936.1	2830478	2830677	200	Psest_2648	Psest_2649		
locus_1757	NC_019936.1	2832053	2832196	144	Psest_2650			
locus_1758	NC_019936.1	2834801	2835088	288	Psest_2651			
locus_1759	NC_019936.1	2835323	2835453	131	Psest_2652			
locus_1761	NC_019936.1	2838796	2839236	441	Psest_2654	Psest_2655	operon 505	
locus_1762	NC_019936.1	2841268	2841353	86		Psest_2656		
locus_1763	NC_019936.1	2843853	2845564	1712	Psest_2657			
locus_1764	NC_019936.1	2846465	2846640	176	Psest_2659	Psest_2660		
locus_1765	NC_019936.1	2847844	2848043	200		Psest_2661		
locus_1766	NC_019936.1	2850086	2850451	366	Psest_2662			
locus_1767	NC_019936.1	2851343	2851495	153	Psest_2663			
locus_1770	NC_019936.1	2854594	2854715	122	Psest_2666		operon 506	
locus_1772	NC_019936.1	2857749	2857824	76	Psest_2669			
locus_1773	NC_019936.1	2858647	2858771	125	Psest_2670	Psest_2671	operon 507	operon 508
locus_1775	NC_019936.1	2861064	2861216	153		Psest_2673		
locus_1776	NC_019936.1	2862944	2863079	136	Psest_2674	Psest_2675		
locus_1777	NC_019936.1	2866126	2866365	240	Psest_2676			
locus_1778	NC_019936.1	2868767	2868812	46	Psest_2678		operon 509	
locus_1779	NC_019936.1	2869749	2869870	122	Psest_2679			
locus_1781	NC_019936.1	2870688	2870835	148	Psest_2681	Psest_2682	operon 510	
locus_1783	NC_019936.1	2876170	2876425	256	Psest_2686			
locus_1785	NC_019936.1	2876609	2876799	191	Psest_2688			
locus_1786	NC_019936.1	2878219	2878861	643	Psest_2689			
locus_1787	NC_019936.1	2880122	2880229	108	Psest_2690			
locus_1788	NC_019936.1	2881436	2881632	197	Psest_2691			
locus_1792	NC_019936.1	2885453	2885561	109	Psest_2695		operon 511	
locus_1794	NC_019936.1	2887424	2887526	103	Psest_2697			
locus_1795	NC_019936.1	2889378	2889617	240	Psest_2699		operon 512	
locus_1796	NC_019936.1	2890572	2890757	186	Psest_2700			
locus_1797	NC_019936.1	2894776	2895245	470	Psest_2702	Psest_2703	operon 513	
locus_1798	NC_019936.1	2897658	2898177	520	Psest_2705	Psest_2706		
locus_1800	NC_019936.1	2901905	2902097	193	Psest_2710	Psest_2711	operon 514	
locus_1801	NC_019936.1	2903136	2903360	225	Psest_2712	Psest_2713		
locus_1802	NC_019936.1	2904498	2904590	93	Psest_2714			
locus_1803	NC_019936.1	2906297	2906381	85	Psest_2716			
locus_1805	NC_019936.1	2907675	2907729	55	Psest_2718		operon 515	
locus_1806	NC_019936.1	2908951	2909091	141	Psest_2719			
locus_1807	NC_019936.1	2909782	2909908	127	Psest_2720			
locus_1808	NC_019936.1	2911199	2911403	205	Psest_2721	Psest_2722		
locus_1809	NC_019936.1	2911494	2911646	153		Psest_2723		
locus_1810	NC_019936.1	2912620	2912846	227	Psest_2724	Psest_2725		operon 516
locus_1812	NC_019936.1	2913335	2913464	130		Psest_2727		
locus_1813	NC_019936.1	2914608	2914716	109		Psest_2728		
locus_1815	NC_019936.1	2919574	2920281	708	Psest_2730	Psest_2731	operon 517	
locus_1816	NC_019936.1	2923165	2923464	300		Psest_2732		
locus_1817	NC_019936.1	2924713	2925151	439		Psest_2733		
locus_1818	NC_019936.1	2925377	2925976	600		Psest_2735		
locus_1819	NC_019936.1	2926652	2926830	179		Psest_2736		
locus_1820	NC_019936.1	2927362	2927502	141		Psest_2737		
locus_1821	NC_019936.1	2928400	2928507	108		Psest_2738		
locus_1822	NC_019936.1	2930484	2930600	117	Psest_2739	Psest_2740		
locus_1823	NC_019936.1	2933676	2934049	374	Psest_2741	Psest_2742		
locus_1824	NC_019936.1	2935524	2935683	160	Psest_2743			
locus_1825	NC_019936.1	2936131	2936259	129	Psest_2744			
locus_1828	NC_019936.1	2940462	2940515	54	Psest_2749	Psest_2750		operon 518
locus_1830	NC_019936.1	2942148	2942277	130		Psest_2752		
locus_1831	NC_019936.1	2943020	2943149	130	Psest_2753			
locus_1832	NC_019936.1	2944155	2944613	459	Psest_2754	Psest_2755		
locus_1833	NC_019936.1	2945922	2946059	138	Psest_2756			
locus_1834	NC_019936.1	2946210	2946341	132	Psest_2757			
locus_1836	NC_019936.1	2949417	2949499	83	Psest_2760			
locus_1837	NC_019936.1	2950337	2950489	153	Psest_2761	Psest_2762	operon 519	
locus_1838	NC_019936.1	2950892	2951265	374		Psest_2763		
locus_1839	NC_019936.1	2959890	2959975	86	Psest_2764	Psest_2765		
locus_1840	NC_019936.1	2961977	2962138	162		Psest_2766		
locus_1841	NC_019936.1	2963473	2963560	88	Psest_2767	Psest_2768		
locus_1842	NC_019936.1	2964835	2965110	276	Psest_2769	Psest_2770		
locus_1844	NC_019936.1	2968312	2968559	248		Psest_2772		operon 520
locus_1846	NC_019936.1	2970963	2971094	132		Psest_2774		
locus_1847	NC_019936.1	2971854	2972251	398		Psest_2775		
locus_1848	NC_019936.1	2974309	2974466	158	Psest_2777	Psest_2778	operon 521	
locus_1849	NC_019936.1	2976443	2976739	297	Psest_2779	Psest_2780		operon 522
locus_1850	NC_019936.1	2977109	2977200	92		Psest_2781		
locus_1851	NC_019936.1	2978130	2978431	302	Psest_2782			
locus_1852	NC_019936.1	2978693	2978872	180	Psest_2783			
locus_1853	NC_019936.1	2979677	2979767	91	Psest_2784			
locus_1854	NC_019936.1	2979903	2980074	172	Psest_2785	Psest_2786		
locus_1855	NC_019936.1	2980760	2980880	121	Psest_2787	Psest_2788		
locus_1856	NC_019936.1	2983057	2983333	277	Psest_2789			
locus_1857	NC_019936.1	2984831	2984938	108	Psest_2790	Psest_2791		operon 523
locus_1859	NC_019936.1	2985847	2986000	154		Psest_2793		
locus_1860	NC_019936.1	2987063	2987277	215	Psest_2794	Psest_2795		
locus_1861	NC_019936.1	2987977	2988067	91		Psest_2796		
locus_1862	NC_019936.1	2988868	2989004	137	Psest_2797	Psest_2798		
locus_1863	NC_019936.1	2989446	2989668	223		Psest_2799		operon 524
locus_1865	NC_019936.1	2991613	2991869	257	Psest_2801			
locus_1866	NC_019936.1	2993808	2993963	156	Psest_2802	Psest_2803		
locus_1867	NC_019936.1	2994965	2995497	533	Psest_2804			
locus_1868	NC_019936.1	2996494	2996593	100	Psest_2806			
locus_1871	NC_019936.1	3001366	3001549	184	Psest_2812	Psest_2813	operon 525	operon 526
locus_1873	NC_019936.1	3003959	3004046	88	Psest_2815			
locus_1874	NC_019936.1	3005163	3005316	154	Psest_2816	Psest_2817	operon 527	
locus_1875	NC_019936.1	3006217	3006353	137		Psest_2818		operon 528
locus_1876	NC_019936.1	3006669	3006744	76		Psest_2819		
locus_1877	NC_019936.1	3008947	3009077	131	Psest_2821		operon 529	
locus_1879	NC_019936.1	3012875	3013042	168	Psest_2824		operon 530	
locus_1880	NC_019936.1	3014333	3014470	138	Psest_2825			
locus_1881	NC_019936.1	3015422	3015605	184	Psest_2826			
locus_1882	NC_019936.1	3019128	3019292	165	Psest_2827			
locus_1883	NC_019936.1	3022280	3022382	103	Psest_2831		operon 531	
locus_1885	NC_019936.1	3026349	3026417	69	Psest_2834		operon 532	
locus_1887	NC_019936.1	3030588	3030720	133	Psest_2838		operon 533	
locus_1888	NC_019936.1	3032019	3032214	196	Psest_2840		operon 534	
locus_1889	NC_019936.1	3033079	3033206	128	Psest_2841			
locus_1890	NC_019936.1	3033948	3034234	287	Psest_2842	Psest_2844		operon 535
locus_1893	NC_019936.1	3043519	3043734	216	Psest_2851		operon 536	
locus_1894	NC_019936.1	3044197	3044361	165	Psest_2852	Psest_2853		
locus_1895	NC_019936.1	3045460	3045657	198	Psest_2854			
locus_1896	NC_019936.1	3046285	3046419	135	Psest_2855			
locus_1897	NC_019936.1	3047569	3047680	112	Psest_2856			
locus_1898	NC_019936.1	3049826	3049911	86	Psest_2857	Psest_2858		
locus_1899	NC_019936.1	3051074	3051205	132	Psest_2859	Psest_2860		operon 537
locus_1900	NC_019936.1	3053013	3053125	113	Psest_2862	Psest_2863		
locus_1901	NC_019936.1	3054728	3054972	245	Psest_2864	Psest_2865		
locus_1902	NC_019936.1	3056608	3056735	128	Psest_2866	Psest_2867		
locus_1903	NC_019936.1	3059607	3059738	132	Psest_2868	Psest_2869		
locus_1904	NC_019936.1	3061149	3061254	106		Psest_2870		
locus_1906	NC_019936.1	3063960	3064042	83	Psest_2872			
locus_1907	NC_019936.1	3064541	3064642	102	Psest_2873		operon 538	
locus_1908	NC_019936.1	3065756	3066248	493	Psest_2874	Psest_2875		
locus_1909	NC_019936.1	3068829	3068949	121		Psest_2876		
locus_1910	NC_019936.1	3069544	3069629	86	Psest_2877			
locus_1911	NC_019936.1	3072489	3072643	155	Psest_2880		operon 539	
locus_1912	NC_019936.1	3073520	3073724	205	Psest_2881	Psest_2882		
locus_1913	NC_019936.1	3073959	3074349	391		Psest_2883		operon 540
locus_1916	NC_019936.1	3079107	3079183	77		Psest_2887		
locus_1917	NC_019936.1	3082089	3082345	257	Psest_2888	Psest_2889		
locus_1918	NC_019936.1	3084227	3084479	253		Psest_2890		
locus_1919	NC_019936.1	3086031	3086255	225		Psest_2891		
locus_1920	NC_019936.1	3089135	3089229	95	Psest_2892	Psest_2893		
locus_1921	NC_019936.1	3090709	3090954	246		Psest_2894		
locus_1922	NC_019936.1	3093963	3094032	70	Psest_2896		operon 541	
locus_1923	NC_019936.1	3094309	3094454	146	Psest_2897	Psest_2898		operon 542
locus_1925	NC_019936.1	3095750	3095816	67		Psest_2902		operon 543
locus_1926	NC_019936.1	3098093	3098143	51		Psest_2904		operon 544
locus_1927	NC_019936.1	3099064	3099154	91	Psest_2906			
locus_1928	NC_019936.1	3101094	3101538	445	Psest_2909		operon 545	
locus_1929	NC_019936.1	3103618	3104153	536	Psest_2910	Psest_2911		operon 546
locus_1932	NC_019936.1	3108209	3108379	171	Psest_2914		operon 547	
locus_1933	NC_019936.1	3109529	3109706	178	Psest_2915	Psest_2916		operon 548
locus_1934	NC_019936.1	3109887	3109963	77		Psest_2917		
locus_1935	NC_019936.1	3110690	3110818	129		Psest_2918		
locus_1936	NC_019936.1	3111590	3111667	78		Psest_2919		
locus_1937	NC_019936.1	3112431	3112610	180	Psest_2920	Psest_2921		
locus_1938	NC_019936.1	3117920	3117967	48	Psest_2922	Psest_2923		operon 549
locus_1940	NC_019936.1	3119800	3119948	149	Psest_2925	Psest_2926		operon 550
locus_1943	NC_019936.1	3126420	3126555	136		Psest_2931		
locus_1944	NC_019936.1	3128296	3128414	119		Psest_2932		
locus_1945	NC_019936.1	3129621	3129819	199		Psest_2933		
locus_1947	NC_019936.1	3133278	3133387	110	Psest_2935			
locus_1948	NC_019936.1	3134546	3134646	101	Psest_2936			
locus_1949	NC_019936.1	3135457	3135697	241	Psest_2937			
locus_1950	NC_019936.1	3137668	3137945	278	Psest_2939	Psest_2940	operon 551	
locus_1951	NC_019936.1	3138171	3138373	203		Psest_2941		operon 552
locus_1952	NC_019936.1	3140427	3140518	92		Psest_2943		
locus_1953	NC_019936.1	3142356	3142513	158	Psest_2944	Psest_2945		
locus_1954	NC_019936.1	3143240	3143334	95		Psest_2946		operon 553
locus_1956	NC_019936.1	3145102	3145220	119		Psest_2949		
locus_1957	NC_019936.1	3147543	3147715	173	Psest_2950	Psest_2951		
locus_1958	NC_019936.1	3150149	3150383	235	Psest_2952			
locus_1959	NC_019936.1	3151546	3151702	157	Psest_2955		operon 554	
locus_1960	NC_019936.1	3152156	3152508	353	Psest_2956			
locus_1961	NC_019936.1	3152824	3152943	120	Psest_2957			
locus_1966	NC_019936.1	3159238	3159321	84	Psest_2962			
locus_1968	NC_019936.1	3160884	3161078	195	Psest_2964		operon 555	
locus_1972	NC_019936.1	3164259	3164453	195	Psest_2968		operon 556	
locus_1974	NC_019936.1	3166246	3166324	79	Psest_2970	Psest_2971	operon 557	
locus_1975	NC_019936.1	3167078	3167190	113		Psest_2972		operon 558
locus_1978	NC_019936.1	3169002	3169259	258	Psest_2975	Psest_2976		operon 559
locus_1980	NC_019936.1	3169701	3169934	234		Psest_2978		
locus_1983	NC_019936.1	3173748	3173887	140	Psest_2981		operon 560	
locus_1984	NC_019936.1	3175325	3175659	335	Psest_2982	Psest_2983		
locus_1986	NC_019936.1	3176418	3176526	109	Psest_2985			
locus_1988	NC_019936.1	3176866	3177045	180	Psest_2987			
locus_1989	NC_019936.1	3178285	3178396	112	Psest_2988			
locus_1990	NC_019936.1	3181022	3181192	171	Psest_2989			
locus_1993	NC_019936.1	3184011	3184122	112	Psest_2992			
locus_1994	NC_019936.1	3184528	3184617	90	Psest_2993			
locus_1995	NC_019936.1	3186033	3186173	141	Psest_2995	Psest_2996	operon 561	
locus_1996	NC_019936.1	3187020	3187214	195		Psest_2997		
locus_1997	NC_019936.1	3189072	3189132	61	Psest_2998	Psest_2999		operon 562
locus_1999	NC_019936.1	3192169	3192298	130	Psest_3002	Psest_3003		
locus_2001	NC_019936.1	3202196	3202319	124	Psest_3013		operon 563	
locus_2003	NC_019936.1	3205398	3205876	479	Psest_3016	Psest_3017	operon 564	
locus_2004	NC_019936.1	3207959	3208149	191	Psest_3018			
locus_2005	NC_019936.1	3208675	3208750	76	Psest_3019			
locus_2007	NC_019936.1	3210216	3210349	134	Psest_3021			
locus_2011	NC_019936.1	3213769	3214096	328	Psest_3026		operon 565	
locus_2012	NC_019936.1	3214682	3214759	78	Psest_3027			
locus_2014	NC_019936.1	3215856	3215931	76	Psest_3029			
locus_2016	NC_019936.1	3217146	3217494	349	Psest_3031		operon 566	
locus_2017	NC_019936.1	3218320	3218452	133	Psest_3033	Psest_3034		
locus_2018	NC_019936.1	3219047	3219185	139		Psest_3035		
locus_2019	NC_019936.1	3219786	3219972	187		Psest_3036		
locus_2021	NC_019936.1	3222426	3222623	198	Psest_3038	Psest_3039		
locus_2022	NC_019936.1	3222804	3222852	49		Psest_3040		operon 567
locus_2025	NC_019936.1	3227390	3227719	330	Psest_3044	Psest_3045		
locus_2026	NC_019936.1	3229129	3229307	179	Psest_3046	Psest_3047		
locus_2027	NC_019936.1	3231351	3231413	63		Psest_3048		operon 568
locus_2028	NC_019936.1	3232309	3232388	80		Psest_3050		
locus_2030	NC_019936.1	3235559	3235705	147	Psest_3053		operon 569	
locus_2032	NC_019936.1	3238723	3238872	150	Psest_3056		operon 570	
locus_2035	NC_019936.1	3239860	3240151	292	Psest_3060		operon 571	
locus_2036	NC_019936.1	3240923	3241085	163	Psest_3061			
locus_2037	NC_019936.1	3241442	3241568	127	Psest_3064	Psest_3065	operon 572	
locus_2038	NC_019936.1	3241845	3241920	76		Psest_3066		
locus_2040	NC_019936.1	3243714	3243827	114		Psest_3068		
locus_2041	NC_019936.1	3245965	3246175	211	Psest_3069			
locus_2042	NC_019936.1	3249033	3249272	240	Psest_3072		operon 573	
locus_2043	NC_019936.1	3250116	3250321	206	Psest_3073	Psest_3074		
locus_2044	NC_019936.1	3252725	3252933	209	Psest_3075			
locus_2045	NC_019936.1	3254950	3255177	228	Psest_3076	Psest_3077		
locus_2046	NC_019936.1	3257001	3257198	198	Psest_3078			
locus_2047	NC_019936.1	3260361	3260611	251	Psest_3079			
locus_2048	NC_019936.1	3261368	3261540	173	Psest_3080	Psest_3081		
locus_2049	NC_019936.1	3263929	3264073	145		Psest_3082		
locus_2050	NC_019936.1	3264476	3264561	86		Psest_3083		
locus_2051	NC_019936.1	3265132	3265191	60		Psest_3084		operon 574
locus_2052	NC_019936.1	3267183	3267316	134	Psest_3086	Psest_3087		operon 575
locus_2054	NC_019936.1	3272037	3272127	91	Psest_3093		operon 576	
locus_2055	NC_019936.1	3274784	3274974	191	Psest_3095		operon 577	
locus_2059	NC_019936.1	3279016	3279364	349	Psest_3100	Psest_3101	operon 578	
locus_2060	NC_019936.1	3281644	3281791	148	Psest_3103	Psest_3104	operon 579	
locus_2061	NC_019936.1	3282740	3282848	109		Psest_3105		
locus_2062	NC_019936.1	3283686	3283828	143		Psest_3106		
locus_2063	NC_019936.1	3285075	3285324	250	Psest_3107	Psest_3108		
locus_2064	NC_019936.1	3286570	3286725	156		Psest_3109		
locus_2066	NC_019936.1	3289117	3289348	232	Psest_3111	Psest_3112		operon 580
locus_2067	NC_019936.1	3293181	3293283	103		Psest_3115		operon 581
locus_2069	NC_019936.1	3296448	3296555	108		Psest_3119		
locus_2070	NC_019936.1	3297181	3297275	95	Psest_3120			
locus_2071	NC_019936.1	3298494	3298552	59	Psest_3121		operon 582	
locus_2072	NC_019936.1	3299471	3299632	162	Psest_3122	Psest_3123		operon 583
locus_2074	NC_019936.1	3304246	3304357	112	Psest_3126			
locus_2075	NC_019936.1	3304847	3304947	101	Psest_3127			
locus_2076	NC_019936.1	3305674	3305803	130	Psest_3128			
locus_2077	NC_019936.1	3306701	3306881	181	Psest_3129			
locus_2081	NC_019936.1	3308827	3309025	199	Psest_3133		operon 584	
locus_2082	NC_019936.1	3310403	3310647	245	Psest_3134	Psest_3135		operon 585
locus_2086	NC_019936.1	3315492	3315599	108	Psest_3140	Psest_3141	operon 586	operon 587
locus_2088	NC_019936.1	3317095	3317185	91	Psest_3143	Psest_3144		
locus_2089	NC_019936.1	3318725	3319350	626		Psest_3145		operon 588
locus_2091	NC_019936.1	3321599	3321917	319		Psest_3151		
locus_2092	NC_019936.1	3322389	3322666	278		Psest_3153		operon 589
locus_2093	NC_019936.1	3324541	3325179	639		Psest_3155		
locus_2094	NC_019936.1	3325465	3325613	149		Psest_3156		
locus_2095	NC_019936.1	3327232	3327765	534	Psest_3157			
locus_2096	NC_019936.1	3328078	3328469	392	Psest_3158			
locus_2097	NC_019936.1	3332367	3332491	125	Psest_3159			
locus_2100	NC_019936.1	3335556	3335641	86	Psest_3162		operon 590	
locus_2101	NC_019936.1	3336671	3337011	341	Psest_3163	Psest_3164		
locus_2102	NC_019936.1	3337669	3337899	231		Psest_3165		
locus_2103	NC_019936.1	3338761	3338853	93		Psest_3166		
locus_2104	NC_019936.1	3340288	3340415	128		Psest_3167		
locus_2105	NC_019936.1	3341762	3341860	99	Psest_3170		operon 591	
locus_2106	NC_019936.1	3343250	3343509	260	Psest_3171			
locus_2107	NC_019936.1	3344473	3344609	137	Psest_3172	Psest_3173		
locus_2108	NC_019936.1	3345390	3346135	746		Psest_3174		
locus_2109	NC_019936.1	3347582	3347900	319		Psest_3175		
locus_2111	NC_019936.1	3350755	3351105	351	Psest_3178	Psest_3179	operon 592	
locus_2112	NC_019936.1	3353092	3353320	229	Psest_3180	Psest_3181		operon 593
locus_2115	NC_019936.1	3361361	3361510	150	Psest_3189	Psest_3190	operon 594	
locus_2116	NC_019936.1	3365094	3365288	195	Psest_3192	Psest_3193	operon 595	
locus_2117	NC_019936.1	3367104	3367189	86	Psest_3194			
locus_2118	NC_019936.1	3367772	3367823	52	Psest_3195		operon 596	
locus_2119	NC_019936.1	3368982	3369267	286	Psest_3196			
locus_2120	NC_019936.1	3370165	3370353	189	Psest_3197	Psest_3198		operon 597
locus_2122	NC_019936.1	3373274	3373379	106	Psest_3201			
locus_2123	NC_019936.1	3373833	3374061	229	Psest_3202	Psest_3203		operon 598
locus_2126	NC_019936.1	3375853	3375928	76		Psest_3206		operon 599
locus_2127	NC_019936.1	3376558	3376778	221		Psest_3208		
locus_2128	NC_019936.1	3379475	3379611	137	Psest_3210		operon 600	
locus_2129	NC_019936.1	3380095	3380208	114	Psest_3211			
locus_2130	NC_019936.1	3380695	3380931	237	Psest_3212	Psest_3213		
locus_2131	NC_019936.1	3382120	3382282	163		Psest_3214		
locus_2132	NC_019936.1	3384380	3384512	133		Psest_3215		
locus_2133	NC_019936.1	3387560	3387687	128	Psest_3216			
locus_2134	NC_019936.1	3391408	3391555	148	Psest_3217			
locus_2135	NC_019936.1	3392210	3392339	130	Psest_3218			
locus_2136	NC_019936.1	3392991	3393354	364	Psest_3219			
locus_2137	NC_019936.1	3395041	3395146	106	Psest_3221			
locus_2138	NC_019936.1	3395777	3395844	68	Psest_3222	Psest_3223		operon 601
locus_2139	NC_019936.1	3396805	3396897	93		Psest_3224		
locus_2140	NC_019936.1	3397897	3398157	261		Psest_3226		operon 602
locus_2141	NC_019936.1	3398746	3398830	85		Psest_3227		
locus_2142	NC_019936.1	3400116	3400244	129	Psest_3228	Psest_3229		
locus_2144	NC_019936.1	3403481	3403633	153	Psest_3232	Psest_3233	operon 603	
locus_2145	NC_019936.1	3404891	3405607	717		Psest_3235		
locus_2146	NC_019936.1	3407685	3407853	169	Psest_3236	Psest_3237		
locus_2147	NC_019936.1	3409626	3409978	353	Psest_3238			
locus_2148	NC_019936.1	3410267	3410456	190	Psest_3239	Psest_3240		
locus_2149	NC_019936.1	3413143	3413645	503	Psest_3241	Psest_3242		operon 604
locus_2151	NC_019936.1	3414429	3414836	408		Psest_3244		
locus_2152	NC_019936.1	3415314	3415433	120		Psest_3245		
locus_2153	NC_019936.1	3415905	3416080	176		Psest_3246		operon 605
locus_2156	NC_019936.1	3419027	3419141	115		Psest_3249		operon 606
locus_2159	NC_019936.1	3420082	3420160	79		Psest_3252		
locus_2160	NC_019936.1	3421719	3421833	115	Psest_3253			
locus_2164	NC_019936.1	3438542	3439269	728	Psest_3268		operon 607	
locus_2165	NC_019936.1	3440134	3440250	117	Psest_3270	Psest_3271		operon 608
locus_2166	NC_019936.1	3442416	3442522	107		Psest_3273		operon 609
locus_2168	NC_019936.1	3444774	3444861	88	Psest_3276			
locus_2169	NC_019936.1	3447446	3447699	254	Psest_3279		operon 610	
locus_2171	NC_019936.1	3448536	3448962	427	Psest_3281	Psest_3282	operon 611	
locus_2173	NC_019936.1	3451581	3451722	142	Psest_3285		operon 612	
locus_2174	NC_019936.1	3455518	3455837	320	Psest_3288	Psest_3289	operon 613	
locus_2175	NC_019936.1	3456267	3456334	68		Psest_3290		operon 614
locus_2178	NC_019936.1	3461879	3462063	185	Psest_3294		operon 615	
locus_2179	NC_019936.1	3462823	3462982	160	Psest_3295	Psest_3296		
locus_2180	NC_019936.1	3465282	3465392	111	Psest_3297			
locus_2181	NC_019936.1	3466704	3466872	169	Psest_3298			
locus_2182	NC_019936.1	3467506	3467683	178	Psest_3299			
locus_2183	NC_019936.1	3468950	3469052	103	Psest_3300			
locus_2184	NC_019936.1	3469293	3469391	99	Psest_3301			
locus_2187	NC_019936.1	3472927	3473207	281	Psest_3307	Psest_3308	operon 616	operon 617
locus_2189	NC_019936.1	3476545	3476689	145		Psest_3313		
locus_2190	NC_019936.1	3478199	3478272	74		Psest_3314		operon 618
locus_2194	NC_019936.1	3481613	3481724	112	Psest_3318	Psest_3319		
locus_2195	NC_019936.1	3484613	3484652	40	Psest_3321		operon 619	
locus_2197	NC_019936.1	3489964	3490049	86	Psest_3323		operon 620	
locus_2198	NC_019936.1	3490641	3490778	138	Psest_3324			
locus_2199	NC_019936.1	3492218	3492352	135	Psest_3326		operon 621	
locus_2200	NC_019936.1	3493391	3493708	318	Psest_3327	Psest_3328		operon 622
locus_2203	NC_019936.1	3496920	3497056	137		Psest_3331		
locus_2204	NC_019936.1	3497459	3497522	64		Psest_3332		operon 623
locus_2206	NC_019936.1	3500199	3500551	353	Psest_3334			
locus_2207	NC_019936.1	3501536	3501719	184	Psest_3336			
locus_2208	NC_019936.1	3502662	3502770	109	Psest_3337			
locus_2210	NC_019936.1	3504619	3504771	153	Psest_3339	Psest_3340	operon 624	
locus_2211	NC_019936.1	3505477	3505655	179		Psest_3341		
locus_2212	NC_019936.1	3507888	3508048	161		Psest_3342		operon 625
locus_2215	NC_019936.1	3510052	3510153	102		Psest_3345		
locus_2216	NC_019936.1	3513896	3514182	287	Psest_3346			
locus_2217	NC_019936.1	3516442	3516580	139	Psest_3347	Psest_3348		operon 626
locus_2218	NC_019936.1	3519230	3519635	406	Psest_3350	Psest_3351		
locus_2219	NC_019936.1	3521606	3521684	79	Psest_3352			
locus_2221	NC_019936.1	3527266	3527446	181	Psest_3355	Psest_3356	operon 627	
locus_2222	NC_019936.1	3528437	3528503	67		Psest_3357		operon 628
locus_2225	NC_019936.1	3530817	3530901	85		Psest_3361		
locus_2226	NC_019936.1	3532305	3532533	229	Psest_3362	Psest_3363		
locus_2227	NC_019936.1	3532828	3532935	108		Psest_3364		operon 629
locus_2228	NC_019936.1	3536700	3536821	122	Psest_3366			
locus_2229	NC_019936.1	3537194	3537341	148	Psest_3367			
locus_2230	NC_019936.1	3538452	3538586	135	Psest_3368	Psest_3369		operon 630
locus_2231	NC_019936.1	3539124	3539222	99		Psest_3370		
locus_2233	NC_019936.1	3546998	3547116	119	Psest_3376			
locus_2235	NC_019936.1	3551871	3551954	84	Psest_3380		operon 631	
locus_2236	NC_019936.1	3553503	3553723	221	Psest_3381	Psest_3382		
locus_2238	NC_019936.1	3555675	3555777	103	Psest_3384		operon 632	
locus_2239	NC_019936.1	3556996	3557164	169	Psest_3385			
locus_2241	NC_019936.1	3557770	3558011	242	Psest_3387	Psest_3388	operon 633	
locus_2242	NC_019936.1	3558981	3559132	152		Psest_3389		
locus_2243	NC_019936.1	3560074	3560181	108	Psest_3390			
locus_2245	NC_019936.1	3562207	3562325	119	Psest_3393		operon 634	
locus_2246	NC_019936.1	3562815	3562971	157	Psest_3394			
locus_2247	NC_019936.1	3563308	3563479	172	Psest_3395			
locus_2248	NC_019936.1	3565922	3566200	279	Psest_3396	Psest_3397		
locus_2249	NC_019936.1	3567704	3567926	223	Psest_3398	Psest_3399		
locus_2250	NC_019936.1	3568690	3568805	116	Psest_3400	Psest_3401		
locus_2252	NC_019936.1	3571059	3571202	144	Psest_3403			
locus_2253	NC_019936.1	3572457	3573120	664	Psest_3404	Psest_3405		
locus_2254	NC_019936.1	3575098	3575221	124		Psest_3406		operon 635
locus_2255	NC_019936.1	3580007	3580110	104	Psest_3408	Psest_3409		operon 636
locus_2257	NC_019936.1	3583359	3583614	256	Psest_3412	Psest_3413	operon 637	
locus_2258	NC_019936.1	3584554	3584748	195	Psest_3414			
locus_2261	NC_019936.1	3588753	3588940	188	Psest_3418	Psest_3419	operon 638	operon 639
locus_2262	NC_019936.1	3590158	3590405	248		Psest_3421		
locus_2263	NC_019936.1	3590580	3590742	163		Psest_3422		
locus_2264	NC_019936.1	3591790	3592369	580	Psest_3423	Psest_3424		
locus_2265	NC_019936.1	3592850	3592949	100		Psest_3425		operon 640
locus_2266	NC_019936.1	3594224	3594451	228		Psest_3427		
locus_2267	NC_019936.1	3601801	3601947	147	Psest_3432	Psest_3433	operon 641	
locus_2268	NC_019936.1	3603643	3603801	159		Psest_3434		operon 642
locus_2272	NC_019936.1	3607545	3607810	266		Psest_3438		
locus_2273	NC_019936.1	3610040	3610134	95	Psest_3439	Psest_3440		
locus_2274	NC_019936.1	3613394	3613559	166	Psest_3442	Psest_3443	operon 643	
locus_2275	NC_019936.1	3618621	3618818	198	Psest_3446		operon 644	
locus_2277	NC_019936.1	3621016	3621146	131	Psest_3449	Psest_3450	operon 645	
locus_2278	NC_019936.1	3622443	3622597	155		Psest_3451		
locus_2280	NC_019936.1	3626900	3627040	141	Psest_3453	Psest_3454		operon 646
locus_2282	NC_019936.1	3627981	3628077	97		Psest_3456		operon 647
locus_2283	NC_019936.1	3629518	3629609	92		Psest_3459		
locus_2285	NC_019936.1	3634049	3634129	81	Psest_3463		operon 648	
